"","x"
"2024-01-01 01:00:00",0
"2024-01-01 01:15:00",0
"2024-01-01 01:30:00",0
"2024-01-01 01:45:00",0
"2024-01-01 02:00:00",0
"2024-01-01 02:15:00",0
"2024-01-01 02:30:00",0
"2024-01-01 02:45:00",0
"2024-01-01 03:00:00",0
"2024-01-01 03:15:00",0
"2024-01-01 03:30:00",0
"2024-01-01 03:45:00",0
"2024-01-01 04:00:00",0
"2024-01-01 04:15:00",0
"2024-01-01 04:30:00",0
"2024-01-01 04:45:00",0
"2024-01-01 05:00:00",0
"2024-01-01 05:15:00",0
"2024-01-01 05:30:00",0
"2024-01-01 05:45:00",0
"2024-01-01 06:00:00",0
"2024-01-01 06:15:00",0
"2024-01-01 06:30:00",0
"2024-01-01 06:45:00",0
"2024-01-01 07:00:00",0
"2024-01-01 07:15:00",0
"2024-01-01 07:30:00",0
"2024-01-01 07:45:00",0
"2024-01-01 08:00:00",0
"2024-01-01 08:15:00",0.258302573939484
"2024-01-01 08:30:00",0.690839470365252
"2024-01-01 08:45:00",1.31777358134036
"2024-01-01 09:00:00",2.15926779892788
"2024-01-01 09:15:00",3.19641240138256
"2024-01-01 09:30:00",4.25400721172594
"2024-01-01 09:45:00",5.11777943917126
"2024-01-01 10:00:00",5.57345629293177
"2024-01-01 10:15:00",5.49301479488571
"2024-01-01 10:30:00",5.09343121757138
"2024-01-01 10:45:00",4.67793164619208
"2024-01-01 11:00:00",4.54974216595111
"2024-01-01 11:15:00",4.91704326624461
"2024-01-01 11:30:00",5.60783305324001
"2024-01-01 11:45:00",6.35506403729759
"2024-01-01 12:00:00",6.89168872877761
"2024-01-01 12:15:00",7.01350659738711
"2024-01-01 12:30:00",6.76770495022017
"2024-01-01 12:45:00",6.26431805371765
"2024-01-01 13:00:00",5.61338017432039
"2024-01-01 13:15:00",4.91942634581462
"2024-01-01 13:30:00",4.26499467136807
"2024-01-01 13:45:00",3.72712402149382
"2024-01-01 14:00:00",3.38285326670498
"2024-01-01 14:15:00",3.27878117469058
"2024-01-01 14:30:00",3.33974610184336
"2024-01-01 14:45:00",3.46014630173203
"2024-01-01 15:00:00",3.53438002792527
"2024-01-01 15:15:00",3.47680247021212
"2024-01-01 15:30:00",3.28159656326306
"2024-01-01 15:45:00",2.9629021779689
"2024-01-01 16:00:00",2.53485918522046
"2024-01-01 16:15:00",2.01980063203545
"2024-01-01 16:30:00",1.47283226993914
"2024-01-01 16:45:00",0.957253026583659
"2024-01-01 17:00:00",0.536361829621165
"2024-01-01 17:15:00",0.256806730785927
"2024-01-01 17:30:00",0.0986322781407196
"2024-01-01 17:45:00",0.0252321438304438
"2024-01-01 18:00:00",0
"2024-01-01 18:15:00",0
"2024-01-01 18:30:00",0
"2024-01-01 18:45:00",0
"2024-01-01 19:00:00",0
"2024-01-01 19:15:00",0
"2024-01-01 19:30:00",0
"2024-01-01 19:45:00",0
"2024-01-01 20:00:00",0
"2024-01-01 20:15:00",0
"2024-01-01 20:30:00",0
"2024-01-01 20:45:00",0
"2024-01-01 21:00:00",0
"2024-01-01 21:15:00",0
"2024-01-01 21:30:00",0
"2024-01-01 21:45:00",0
"2024-01-01 22:00:00",0
"2024-01-01 22:15:00",0
