"","x"
"2024-01-01 01:00:00",0
"2024-01-01 01:15:00",0
"2024-01-01 01:30:00",0
"2024-01-01 01:45:00",0
"2024-01-01 02:00:00",0
"2024-01-01 02:15:00",0
"2024-01-01 02:30:00",0
"2024-01-01 02:45:00",0
"2024-01-01 03:00:00",0
"2024-01-01 03:15:00",0
"2024-01-01 03:30:00",0
"2024-01-01 03:45:00",0
"2024-01-01 04:00:00",0
"2024-01-01 04:15:00",0
"2024-01-01 04:30:00",0
"2024-01-01 04:45:00",0
"2024-01-01 05:00:00",0
"2024-01-01 05:15:00",0
"2024-01-01 05:30:00",0
"2024-01-01 05:45:00",0
"2024-01-01 06:00:00",0
"2024-01-01 06:15:00",0
"2024-01-01 06:30:00",0
"2024-01-01 06:45:00",0
"2024-01-01 07:00:00",0
"2024-01-01 07:15:00",0
"2024-01-01 07:30:00",0
"2024-01-01 07:45:00",0
"2024-01-01 08:00:00",0
"2024-01-01 08:15:00",3.40000435355649
"2024-01-01 08:30:00",8.65965291183687
"2024-01-01 08:45:00",15.5619815875754
"2024-01-01 09:00:00",23.8900262935063
"2024-01-01 09:15:00",33.1783104899802
"2024-01-01 09:30:00",41.9673078278124
"2024-01-01 09:45:00",48.5489795054346
"2024-01-01 10:00:00",51.2152867212786
"2024-01-01 10:15:00",48.9356687508525
"2024-01-01 10:30:00",43.3894771779711
"2024-01-01 10:45:00",36.9335416635254
"2024-01-01 11:00:00",31.9246918684065
"2024-01-01 11:15:00",30.0875563663514
"2024-01-01 11:30:00",30.617959382481
"2024-01-01 11:45:00",32.0795240547613
"2024-01-01 12:00:00",33.0358735211591
"2024-01-01 12:15:00",32.4530631012507
"2024-01-01 12:30:00",30.9068768410528
"2024-01-01 12:45:00",29.3755309681917
"2024-01-01 13:00:00",28.8372417102941
"2024-01-01 13:15:00",29.9956301982792
"2024-01-01 13:30:00",32.4559371762374
"2024-01-01 13:45:00",35.5488082915517
"2024-01-01 14:00:00",38.6048891916055
"2024-01-01 14:15:00",41.054190525438
"2024-01-01 14:30:00",42.7241829487138
"2024-01-01 14:45:00",43.5417021187538
"2024-01-01 15:00:00",43.4335836928789
"2024-01-01 15:15:00",42.335839225904
"2024-01-01 15:30:00",40.2211838626211
"2024-01-01 15:45:00",37.0715086453158
"2024-01-01 16:00:00",32.8687046162743
"2024-01-01 16:15:00",27.6868388477563
"2024-01-01 16:30:00",21.9686825319177
"2024-01-01 16:45:00",16.249182890888
"2024-01-01 17:00:00",11.0632871467969
"2024-01-01 17:15:00",6.84665052829888
"2024-01-01 17:30:00",3.6377602901477
"2024-01-01 17:45:00",1.37581169362189
"2024-01-01 18:00:00",0
"2024-01-01 18:15:00",0
"2024-01-01 18:30:00",0
"2024-01-01 18:45:00",0
"2024-01-01 19:00:00",0
"2024-01-01 19:15:00",0
"2024-01-01 19:30:00",0
"2024-01-01 19:45:00",0
"2024-01-01 20:00:00",0
"2024-01-01 20:15:00",0
"2024-01-01 20:30:00",0
"2024-01-01 20:45:00",0
"2024-01-01 21:00:00",0
"2024-01-01 21:15:00",0
"2024-01-01 21:30:00",0
"2024-01-01 21:45:00",0
"2024-01-01 22:00:00",0
"2024-01-01 22:15:00",0
"2024-01-01 22:30:00",0
