"","x"
"2024-01-01 01:00:00",0
"2024-01-01 01:15:00",0
"2024-01-01 01:30:00",0
"2024-01-01 01:45:00",0
"2024-01-01 02:00:00",0
"2024-01-01 02:15:00",0
"2024-01-01 02:30:00",0
"2024-01-01 02:45:00",0
"2024-01-01 03:00:00",0
"2024-01-01 03:15:00",0
"2024-01-01 03:30:00",0
"2024-01-01 03:45:00",0
"2024-01-01 04:00:00",0
"2024-01-01 04:15:00",0
"2024-01-01 04:30:00",0
"2024-01-01 04:45:00",0
"2024-01-01 05:00:00",0
"2024-01-01 05:15:00",0
"2024-01-01 05:30:00",0
"2024-01-01 05:45:00",0
"2024-01-01 06:00:00",0
"2024-01-01 06:15:00",0
"2024-01-01 06:30:00",0
"2024-01-01 06:45:00",0
"2024-01-01 07:00:00",0
"2024-01-01 07:15:00",0
"2024-01-01 07:30:00",0
"2024-01-01 07:45:00",0
"2024-01-01 08:00:00",0
"2024-01-01 08:15:00",0.716391175937963
"2024-01-01 08:30:00",2.61056172864941
"2024-01-01 08:45:00",6.5107730612885
"2024-01-01 09:00:00",13.2452865770094
"2024-01-01 09:15:00",23.2407427011432
"2024-01-01 09:30:00",35.3172979477289
"2024-01-01 09:45:00",47.8934878529824
"2024-01-01 10:00:00",59.3878479531196
"2024-01-01 10:15:00",68.3823309623732
"2024-01-01 10:30:00",74.1125583070429
"2024-01-01 10:45:00",75.9775685914452
"2024-01-01 11:00:00",73.3764004198967
"2024-01-01 11:15:00",66.2785857608452
"2024-01-01 11:30:00",56.9356300392642
"2024-01-01 11:45:00",48.1695320442586
"2024-01-01 12:00:00",42.802290564933
"2024-01-01 12:15:00",42.7807132062077
"2024-01-01 12:30:00",46.5508428362636
"2024-01-01 12:45:00",51.6835311390972
"2024-01-01 13:00:00",55.7496297987048
"2024-01-01 13:15:00",56.998438350907
"2024-01-01 13:30:00",56.3930477388215
"2024-01-01 13:45:00",55.5749967573904
"2024-01-01 14:00:00",56.1858242015555
"2024-01-01 14:15:00",59.2690351897383
"2024-01-01 14:30:00",63.4760001342773
"2024-01-01 14:45:00",66.8600557709907
"2024-01-01 15:00:00",67.4745388356965
"2024-01-01 15:15:00",63.9215394254415
"2024-01-01 15:30:00",56.9981610821876
"2024-01-01 15:45:00",48.0502607091258
"2024-01-01 16:00:00",38.4236952094467
"2024-01-01 16:15:00",29.2845305206327
"2024-01-01 16:30:00",21.0796687173317
"2024-01-01 16:45:00",14.0762209084834
"2024-01-01 17:00:00",8.54129820302697
"2024-01-01 17:15:00",4.64155732562221
"2024-01-01 17:30:00",2.14183746380925
"2024-01-01 17:45:00",0.706523420848411
"2024-01-01 18:00:00",0
"2024-01-01 18:15:00",0
"2024-01-01 18:30:00",0
"2024-01-01 18:45:00",0
"2024-01-01 19:00:00",0
"2024-01-01 19:15:00",0
"2024-01-01 19:30:00",0
"2024-01-01 19:45:00",0
"2024-01-01 20:00:00",0
"2024-01-01 20:15:00",0
"2024-01-01 20:30:00",0
"2024-01-01 20:45:00",0
"2024-01-01 21:00:00",0
"2024-01-01 21:15:00",0
"2024-01-01 21:30:00",0
"2024-01-01 21:45:00",0
"2024-01-01 22:00:00",0
"2024-01-01 22:15:00",0
"2024-01-01 22:30:00",0
