"","x"
"2024-01-01 01:00:00",5465.7296
"2024-01-01 01:15:00",5306.87359435525
"2024-01-01 01:30:00",5177.61866683825
"2024-01-01 01:45:00",5074.62135790212
"2024-01-01 02:00:00",4994.538208
"2024-01-01 02:15:00",4933.86120733822
"2024-01-01 02:30:00",4888.42414513601
"2024-01-01 02:45:00",4853.89626036579
"2024-01-01 03:00:00",4825.946792
"2024-01-01 03:15:00",4801.06773024498
"2024-01-01 03:30:00",4779.04207024271
"2024-01-01 03:45:00",4760.47555836909
"2024-01-01 04:00:00",4745.973941
"2024-01-01 04:15:00",4736.0729046506
"2024-01-01 04:30:00",4731.02789639313
"2024-01-01 04:45:00",4731.0243034391
"2024-01-01 05:00:00",4736.247513
"2024-01-01 05:15:00",4747.13405001199
"2024-01-01 05:30:00",4765.12499030976
"2024-01-01 05:45:00",4791.91254745266
"2024-01-01 06:00:00",4829.188935
"2024-01-01 06:15:00",4877.45858305144
"2024-01-01 06:30:00",4932.47478786781
"2024-01-01 06:45:00",4988.80306225028
"2024-01-01 07:00:00",5041.008919
"2024-01-01 07:15:00",5085.54051232914
"2024-01-01 07:30:00",5126.37656209398
"2024-01-01 07:45:00",5169.37842956183
"2024-01-01 08:00:00",5220.407476
"2024-01-01 08:15:00",5284.14944531951
"2024-01-01 08:30:00",5360.58761200626
"2024-01-01 08:45:00",5448.52963318988
"2024-01-01 09:00:00",5546.783166
"2024-01-01 09:15:00",5653.31139890846
"2024-01-01 09:30:00",5762.69964575598
"2024-01-01 09:45:00",5868.68875172552
"2024-01-01 10:00:00",5965.019562
"2024-01-01 10:15:00",6046.96379129666
"2024-01-01 10:30:00",6115.91663246981
"2024-01-01 10:45:00",6174.80414790806
"2024-01-01 11:00:00",6226.5524
"2024-01-01 11:15:00",6273.38459077991
"2024-01-01 11:30:00",6314.71248086477
"2024-01-01 11:45:00",6349.24497051725
"2024-01-01 12:00:00",6375.69096
"2024-01-01 12:15:00",6393.17872738058
"2024-01-01 12:30:00",6402.51406194611
"2024-01-01 12:45:00",6404.92213078858
"2024-01-01 13:00:00",6401.628101
"2024-01-01 13:15:00",6393.96320297901
"2024-01-01 13:30:00",6383.68292035079
"2024-01-01 13:45:00",6372.64880004718
"2024-01-01 14:00:00",6362.722389
"2024-01-01 14:15:00",6354.92160315652
"2024-01-01 14:30:00",6346.88983452573
"2024-01-01 14:45:00",6335.42684413208
"2024-01-01 15:00:00",6317.332393
"2024-01-01 15:15:00",6291.13806220742
"2024-01-01 15:30:00",6262.30271304627
"2024-01-01 15:45:00",6238.01702686199
"2024-01-01 16:00:00",6225.471685
"2024-01-01 16:15:00",6232.3593218263
"2024-01-01 16:30:00",6268.38038378917
"2024-01-01 16:45:00",6343.73727035746
"2024-01-01 17:00:00",6468.632381
"2024-01-01 17:15:00",6646.16813726862
"2024-01-01 17:30:00",6851.04704904704
"2024-01-01 17:45:00",7050.87164830193
"2024-01-01 18:00:00",7213.244467
"2024-01-01 18:15:00",7313.92607541171
"2024-01-01 18:30:00",7361.30919702268
"2024-01-01 18:45:00",7371.94459362231
"2024-01-01 19:00:00",7362.383027
"2024-01-01 19:15:00",7346.54071583454
"2024-01-01 19:30:00",7327.79570636224
"2024-01-01 19:45:00",7306.89150170883
"2024-01-01 20:00:00",7284.571605
"2024-01-01 20:15:00",7260.90325860952
"2024-01-01 20:30:00",7233.24866190335
"2024-01-01 20:45:00",7198.29375349551
"2024-01-01 21:00:00",7152.724472
"2024-01-01 21:15:00",7093.55115283676
"2024-01-01 21:30:00",7019.08171864936
"2024-01-01 21:45:00",6927.94848888728
"2024-01-01 22:00:00",6818.783783
"2024-01-01 22:15:00",6691.45607149656
"2024-01-01 22:30:00",6550.77842912421
"2024-01-01 22:45:00",6402.80008168976
"2024-01-01 23:00:00",6253.570255
"2024-01-01 23:15:00",6108.09071364574
"2024-01-01 23:30:00",5967.17337735378
"2024-01-01 23:45:00",5830.58270463493
"2024-01-02 00:00:00",5698.083154
"2024-01-02 00:15:00",5569.64043382673
"2024-01-02 00:30:00",5446.02525196066
"2024-01-02 00:45:00",5328.20956611426
"2024-01-02 01:00:00",5217.165334
"2024-01-02 01:15:00",5114.09008885984
"2024-01-02 01:30:00",5021.08366605359
"2024-01-02 01:45:00",4940.47147647054
"2024-01-02 02:00:00",4874.578931
"2024-01-02 02:15:00",4824.62788860893
"2024-01-02 02:30:00",4787.426000575
"2024-01-02 02:45:00",4758.67736625357
"2024-01-02 03:00:00",4734.086085
"2024-01-02 03:15:00",4710.47160725134
"2024-01-02 03:30:00",4689.11478777142
"2024-01-02 03:45:00",4672.4118324058
"2024-01-02 04:00:00",4662.758947
"2024-01-02 04:15:00",4662.20022143261
"2024-01-02 04:30:00",4671.37128171432
"2024-01-02 04:45:00",4690.55563788887
"2024-01-02 05:00:00",4720.0368
"2024-01-02 05:15:00",4759.47953822136
"2024-01-02 05:30:00",4806.07366324631
"2024-01-02 05:45:00",4856.3902458981
"2024-01-02 06:00:00",4907.000357
"2024-01-02 06:15:00",4955.41089299444
"2024-01-02 06:30:00",5002.87205280046
"2024-01-02 06:45:00",5051.56986095625
"2024-01-02 07:00:00",5103.690342
"2024-01-02 07:15:00",5161.0305156915
"2024-01-02 07:30:00",5223.83138267686
"2024-01-02 07:45:00",5291.94493882379
"2024-01-02 08:00:00",5365.22318
"2024-01-02 08:15:00",5443.37841834895
"2024-01-02 08:30:00",5525.56423111711
"2024-01-02 08:45:00",5610.79451182671
"2024-01-02 09:00:00",5698.083154
"2024-01-02 09:15:00",5785.83826424085
"2024-01-02 09:30:00",5870.04480147972
"2024-01-02 09:45:00",5946.08193772873
"2024-01-02 10:00:00",6009.328845
"2024-01-02 10:15:00",6057.06896642205
"2024-01-02 10:30:00",6094.20282958902
"2024-01-02 10:45:00",6127.53523321149
"2024-01-02 11:00:00",6163.870976
"2024-01-02 11:15:00",6207.91743153971
"2024-01-02 11:30:00",6255.99227291418
"2024-01-02 11:45:00",6302.31574808156
"2024-01-02 12:00:00",6341.108105
"2024-01-02 12:15:00",6368.56641645035
"2024-01-02 12:30:00",6388.79505450425
"2024-01-02 12:45:00",6407.87521605602
"2024-01-02 13:00:00",6431.888098
"2024-01-02 13:15:00",6464.71866117451
"2024-01-02 13:30:00",6501.46692219383
"2024-01-02 13:45:00",6535.03666161624
"2024-01-02 14:00:00",6558.33166
"2024-01-02 14:15:00",6566.16683107036
"2024-01-02 14:30:00",6561.00162122042
"2024-01-02 14:45:00",6547.20661001028
"2024-01-02 15:00:00",6529.152377
"2024-01-02 15:15:00",6511.82333635656
"2024-01-02 15:30:00",6502.65924067447
"2024-01-02 15:45:00",6509.71367715515
"2024-01-02 16:00:00",6541.040233
"2024-01-02 16:15:00",6601.76134739403
"2024-01-02 16:30:00",6685.27486745669
"2024-01-02 16:45:00",6782.047492291
"2024-01-02 17:00:00",6882.545921
"2024-01-02 17:15:00",6977.59112658293
"2024-01-02 17:30:00",7059.42117762378
"2024-01-02 17:45:00",7120.62841660274
"2024-01-02 18:00:00",7153.805186
"2024-01-02 18:15:00",7154.86469977426
"2024-01-02 18:30:00",7133.00365779821
"2024-01-02 18:45:00",7100.73963142306
"2024-01-02 19:00:00",7070.590192
"2024-01-02 19:15:00",7051.76948066379
"2024-01-02 19:30:00",7040.27791768339
"2024-01-02 19:45:00",7028.81249311129
"2024-01-02 20:00:00",7010.070197
"2024-01-02 20:15:00",6977.58988730494
"2024-01-02 20:30:00",6928.27789359323
"2024-01-02 20:45:00",6859.88241333491
"2024-01-02 21:00:00",6770.151644
"2024-01-02 21:15:00",6658.28949602268
"2024-01-02 21:30:00",6529.32273169367
"2024-01-02 21:45:00",6389.73382626783
"2024-01-02 22:00:00",6246.005255
"2024-01-02 22:15:00",6103.7129537762
"2024-01-02 22:30:00",5964.80670100707
"2024-01-02 22:45:00",5830.32973573441
"2024-01-02 23:00:00",5701.325297
"2024-01-02 23:15:00",5578.76120910689
"2024-01-02 23:30:00",5463.30363740304
"2024-01-02 23:45:00",5355.54333249768
"2024-01-03 00:00:00",5256.071045
"2024-01-03 00:15:00",5165.46992040563
"2024-01-03 00:30:00",5084.29268375576
"2024-01-03 00:45:00",5013.08445497802
"2024-01-03 01:00:00",4952.390354
"2024-01-03 01:15:00",4902.87822206748
"2024-01-03 01:30:00",4865.70678569891
"2024-01-03 01:45:00",4842.15749273088
"2024-01-03 02:00:00",4833.511791
"2024-01-03 02:15:00",4840.56784823068
"2024-01-03 02:30:00",4862.1907116986
"2024-01-03 02:45:00",4896.76214856721
"2024-01-03 03:00:00",4942.663926
"2024-01-03 03:15:00",4998.65288668165
"2024-01-03 03:30:00",5064.9861753817
"2024-01-03 03:45:00",5142.2960123909
"2024-01-03 04:00:00",5231.214618
"2024-01-03 04:15:00",5331.12078433959
"2024-01-03 04:30:00",5436.3795908996
"2024-01-03 04:45:00",5540.10268900981
"2024-01-03 05:00:00",5635.40173
"2024-01-03 05:15:00",5717.84868774125
"2024-01-03 05:30:00",5792.8568262699
"2024-01-03 05:45:00",5868.2997321636
"2024-01-03 06:00:00",5952.050992
"2024-01-03 06:15:00",6049.99881866417
"2024-01-03 06:30:00",6160.08993027082
"2024-01-03 06:45:00",6278.28567124205
"2024-01-03 07:00:00",6400.547386
"2024-01-03 07:15:00",6522.12037072707
"2024-01-03 07:30:00",6635.38572864684
"2024-01-03 07:45:00",6732.00851474319
"2024-01-03 08:00:00",6803.653784
"2024-01-03 08:15:00",6844.40455106818
"2024-01-03 08:30:00",6858.01566926682
"2024-01-03 08:45:00",6850.65995158205
"2024-01-03 09:00:00",6828.510211
"2024-01-03 09:15:00",6797.39541139085
"2024-01-03 09:30:00",6761.7691201609
"2024-01-03 09:45:00",6725.7410556005
"2024-01-03 10:00:00",6693.420936
"2024-01-03 10:15:00",6667.85903027469
"2024-01-03 10:30:00",6647.8678098396
"2024-01-03 10:45:00",6631.20029673471
"2024-01-03 11:00:00",6615.609513
"2024-01-03 11:15:00",6599.46187985416
"2024-01-03 11:30:00",6583.57741523071
"2024-01-03 11:45:00",6569.38953624191
"2024-01-03 12:00:00",6558.33166
