"","x"
"2024-01-01 01:00:00",13.8474837139704
"2024-01-01 01:15:00",14.4676831545889
"2024-01-01 01:30:00",14.7530395834376
"2024-01-01 01:45:00",14.7667627806393
"2024-01-01 02:00:00",14.5720625263172
"2024-01-01 02:15:00",14.2431600626494
"2024-01-01 02:30:00",13.8983224800348
"2024-01-01 02:45:00",13.6668283309274
"2024-01-01 03:00:00",13.677956167781
"2024-01-01 03:15:00",14.0059272327739
"2024-01-01 03:30:00",14.5047335269812
"2024-01-01 03:45:00",14.973309741202
"2024-01-01 04:00:00",15.2105905662356
"2024-01-01 04:15:00",15.0830771300555
"2024-01-01 04:30:00",14.7275363093319
"2024-01-01 04:45:00",14.3483014179096
"2024-01-01 05:00:00",14.149705769633
"2024-01-01 05:15:00",14.2774879649277
"2024-01-01 05:30:00",14.6430077505431
"2024-01-01 05:45:00",15.0990301598094
"2024-01-01 06:00:00",15.498320226057
"2024-01-01 06:15:00",15.7281352235397
"2024-01-01 06:30:00",15.8137013902061
"2024-01-01 06:45:00",15.814737204928
"2024-01-01 07:00:00",15.7909611465777
"2024-01-01 07:15:00",15.7899645737753
"2024-01-01 07:30:00",15.8108303641342
"2024-01-01 07:45:00",15.8405142750159
"2024-01-01 08:00:00",15.8659720637818
"2024-01-01 08:15:00",15.8773050334008
"2024-01-01 08:30:00",15.8771966692705
"2024-01-01 08:45:00",15.8714760023959
"2024-01-01 09:00:00",15.8659720637818
"2024-01-01 09:15:00",15.8650024446169
"2024-01-01 09:30:00",15.8668389768241
"2024-01-01 09:45:00",15.8682420525102
"2024-01-01 10:00:00",15.8659720637818
"2024-01-01 10:15:00",15.8573054037896
"2024-01-01 10:30:00",15.8415824698604
"2024-01-01 10:45:00",15.8186596603649
"2024-01-01 11:00:00",15.7883933736739
"2024-01-01 11:15:00",15.7516591462236
"2024-01-01 11:30:00",15.7134090667127
"2024-01-01 11:45:00",15.6796143619053
"2024-01-01 12:00:00",15.6562462585656
"2024-01-01 12:15:00",15.6473100276567
