"","x"
"2024-01-01 01:00:00",0.902115968743296
"2024-01-01 01:15:00",0.938939179302034
"2024-01-01 01:30:00",0.957206086546994
"2024-01-01 01:45:00",0.960304659614491
"2024-01-01 02:00:00",0.951622867640842
"2024-01-01 02:15:00",0.935143804003257
"2024-01-01 02:30:00",0.917231059042521
"2024-01-01 02:45:00",0.904843347340312
"2024-01-01 03:00:00",0.904939383478309
"2024-01-01 03:15:00",0.921502260833722
"2024-01-01 03:30:00",0.946612587965887
"2024-01-01 03:45:00",0.969375352229671
"2024-01-01 04:00:00",0.97889554097994
"2024-01-01 04:15:00",0.968023378725445
"2024-01-01 04:30:00",0.944590038590468
"2024-01-01 04:45:00",0.920171930853172
"2024-01-01 05:00:00",0.906345465791723
"2024-01-01 05:15:00",0.911423879080881
"2024-01-01 05:30:00",0.930667707981794
"2024-01-01 05:45:00",0.956074315152206
"2024-01-01 06:00:00",0.979641063249861
"2024-01-01 06:15:00",0.995127160556866
"2024-01-01 06:30:00",1.00333919785278
"2024-01-01 06:45:00",1.00684561154154
"2024-01-01 07:00:00",1.00821483802706
"2024-01-01 07:15:00",1.00954203294999
"2024-01-01 07:30:00",1.01102922889782
"2024-01-01 07:45:00",1.0124051776948
"2024-01-01 08:00:00",1.01339863116514
"2024-01-01 08:15:00",1.01382078024089
"2024-01-01 08:30:00",1.01381257228537
"2024-01-01 08:45:00",1.01359739376974
"2024-01-01 09:00:00",1.01339863116514
"2024-01-01 09:15:00",1.01337972034718
"2024-01-01 09:30:00",1.01346429480927
"2024-01-01 09:45:00",1.0135160374493
"2024-01-01 10:00:00",1.01339863116514
"2024-01-01 10:15:00",1.01300101924373
"2024-01-01 10:30:00",1.01231318652832
"2024-01-01 10:45:00",1.01135037825123
"2024-01-01 11:00:00",1.01012783964475
"2024-01-01 11:15:00",1.00867143772608
"2024-01-01 11:30:00",1.00704952665186
"2024-01-01 11:45:00",1.0053410823636
"2024-01-01 12:00:00",1.00362508080281
"2024-01-01 12:15:00",1.00197685759501
"2024-01-01 12:30:00",1.00045718710171
"2024-01-01 12:45:00",0.999123203368418
"2024-01-01 13:00:00",0.998032040440651
"2024-01-01 13:15:00",0.997255186058133
"2024-01-01 13:30:00",0.996921542737443
"2024-01-01 13:45:00",0.997174366689371
"2024-01-01 14:00:00",0.998156914124709
"2024-01-01 14:15:00",0.999893713777842
"2024-01-01 14:30:00",1.00193438447753
"2024-01-01 14:45:00",1.00370981757611
"2024-01-01 15:00:00",1.00465090442595
"2024-01-01 15:15:00",1.00431013927361
"2024-01-01 15:30:00",1.00272642794257
"2024-01-01 15:45:00",1.0000602791505
"2024-01-01 16:00:00",0.996472201615094
"2024-01-01 16:15:00",0.992217311469196
"2024-01-01 16:30:00",0.987929154506249
"2024-01-01 16:45:00",0.984335883934851
"2024-01-01 17:00:00",0.982165652963598
"2024-01-01 17:15:00",0.981925507144329
"2024-01-01 17:30:00",0.983238061401847
"2024-01-01 17:45:00",0.985504823004197
"2024-01-01 18:00:00",0.988127299219421
"2024-01-01 18:15:00",0.990606911732766
"2024-01-01 18:30:00",0.992844739898285
"2024-01-01 18:45:00",0.99484177748723
"2024-01-01 19:00:00",0.996599018270857
"2024-01-01 19:15:00",0.998151462582604
"2024-01-01 19:30:00",0.999670137004652
"2024-01-01 19:45:00",1.00136007468137
"2024-01-01 20:00:00",1.00342630875711
"2024-01-01 20:15:00",1.00589186561298
"2024-01-01 20:30:00",1.00805174457697
"2024-01-01 20:45:00",1.00901893821381
"2024-01-01 21:00:00",1.00790643908822
"2024-01-01 21:15:00",1.00435419190218
"2024-01-01 21:30:00",1.00010994990664
"2024-01-01 21:45:00",0.997448418489786
"2024-01-01 22:00:00",0.99864430303983
"2024-01-01 22:15:00",1.00440922035258
"2024-01-01 22:30:00",1.00920243285434
"2024-01-01 22:45:00",1.00592011437902
"2024-01-01 23:00:00",0.987458438760537
"2024-01-01 23:15:00",0.950383459729121
"2024-01-01 23:30:00",0.905940750600255
"2024-01-01 23:45:00",0.869045764585737
"2024-01-02 00:00:00",0.854613954897364
"2024-01-02 00:15:00",0.871005056147218
"2024-01-02 00:30:00",0.900355928548517
"2024-01-02 00:45:00",0.918247713714765
"2024-01-02 01:00:00",0.900261553259466
"2024-01-02 01:15:00",0.83145063695845
"2024-01-02 01:30:00",0.734756347236856
"2024-01-02 01:45:00",0.642592114682151
"2024-01-02 02:00:00",0.5873713698818
"2024-01-02 02:15:00",0.591215071016138
"2024-01-02 02:30:00",0.635074286636971
"2024-01-02 02:45:00",0.68960761288897
"2024-01-02 03:00:00",0.725473645916809
"2024-01-02 03:15:00",0.720498118946159
