"","x"
"2024-01-01 01:00:00",0
"2024-01-01 01:15:00",0
"2024-01-01 01:30:00",0
"2024-01-01 01:45:00",0
"2024-01-01 02:00:00",0
"2024-01-01 02:15:00",0
"2024-01-01 02:30:00",0
"2024-01-01 02:45:00",0
"2024-01-01 03:00:00",0
"2024-01-01 03:15:00",0
"2024-01-01 03:30:00",0
"2024-01-01 03:45:00",0
"2024-01-01 04:00:00",0
"2024-01-01 04:15:00",0
"2024-01-01 04:30:00",0
"2024-01-01 04:45:00",0
"2024-01-01 05:00:00",0
"2024-01-01 05:15:00",0
"2024-01-01 05:30:00",0
"2024-01-01 05:45:00",0
"2024-01-01 06:00:00",0
"2024-01-01 06:15:00",0
"2024-01-01 06:30:00",0
"2024-01-01 06:45:00",0
"2024-01-01 07:00:00",0
"2024-01-01 07:15:00",1.41656457838562
"2024-01-01 07:30:00",4.90141068625972
"2024-01-01 07:45:00",11.8025068547556
"2024-01-01 08:00:00",23.4678216150065
"2024-01-01 08:15:00",40.6396294493104
"2024-01-01 08:30:00",61.6374286446239
"2024-01-01 08:45:00",84.175023439068
"2024-01-01 09:00:00",105.966218070764
"2024-01-01 09:15:00",125.19907048154
"2024-01-01 09:30:00",141.958653428045
"2024-01-01 09:45:00",156.804293370637
"2024-01-01 10:00:00",170.295316769671
"2024-01-01 10:15:00",182.849811147953
"2024-01-01 10:30:00",194.320908278086
"2024-01-01 10:45:00",204.420500995122
"2024-01-01 11:00:00",212.860482134111
"2024-01-01 11:15:00",219.474194741566
"2024-01-01 11:30:00",224.580782709843
"2024-01-01 11:45:00",228.620840142758
"2024-01-01 12:00:00",232.034961144126
"2024-01-01 12:15:00",235.069882204621
"2024-01-01 12:30:00",237.196909362337
"2024-01-01 12:45:00",237.693491042227
"2024-01-01 13:00:00",235.837075669244
"2024-01-01 13:15:00",231.053624883623
"2024-01-01 13:30:00",223.363153186749
"2024-01-01 13:45:00",212.934188295284
"2024-01-01 14:00:00",199.935257925897
"2024-01-01 14:15:00",184.733048997497
"2024-01-01 14:30:00",168.486885237966
"2024-01-01 14:45:00",152.55424957743
"2024-01-01 15:00:00",138.292624946012
"2024-01-01 15:15:00",126.5407609356
"2024-01-01 15:30:00",116.062473785135
"2024-01-01 15:45:00",105.102846395319
"2024-01-01 16:00:00",91.9069616668563
"2024-01-01 16:15:00",75.3806316536531
"2024-01-01 16:30:00",57.0725850224343
"2024-01-01 16:45:00",39.1922795931288
"2024-01-01 17:00:00",23.9491731856659
"2024-01-01 17:15:00",13.0286940235239
"2024-01-01 17:30:00",6.02015194438063
"2024-01-01 17:45:00",1.98882718946352
"2024-01-01 18:00:00",0
"2024-01-01 18:15:00",0
"2024-01-01 18:30:00",0
"2024-01-01 18:45:00",0
"2024-01-01 19:00:00",0
"2024-01-01 19:15:00",0
"2024-01-01 19:30:00",0
"2024-01-01 19:45:00",0
"2024-01-01 20:00:00",0
"2024-01-01 20:15:00",0
"2024-01-01 20:30:00",0
"2024-01-01 20:45:00",0
"2024-01-01 21:00:00",0
"2024-01-01 21:15:00",0
"2024-01-01 21:30:00",0
"2024-01-01 21:45:00",0
"2024-01-01 22:00:00",0
"2024-01-01 22:15:00",0
"2024-01-01 22:30:00",0
