"","x"
"2024-01-01 01:00:00",2486.384086
"2024-01-01 01:15:00",2406.77975154845
"2024-01-01 01:30:00",2346.16991439793
"2024-01-01 01:45:00",2302.47932654845
"2024-01-01 02:00:00",2273.63274
"2024-01-01 02:15:00",2257.4179445992
"2024-01-01 02:30:00",2251.07488157914
"2024-01-01 02:45:00",2251.7065300195
"2024-01-01 03:00:00",2256.415869
"2024-01-01 03:15:00",2262.99068836724
"2024-01-01 03:30:00",2271.95802103552
"2024-01-01 03:45:00",2284.52971068603
"2024-01-01 04:00:00",2301.917601
"2024-01-01 04:15:00",2324.63356546309
"2024-01-01 04:30:00",2350.3895967788
"2024-01-01 04:45:00",2376.19771745511
"2024-01-01 05:00:00",2399.06995
"2024-01-01 05:15:00",2416.94204081167
"2024-01-01 05:30:00",2431.44463184929
"2024-01-01 05:45:00",2445.13208896226
"2024-01-01 06:00:00",2460.558778
"2024-01-01 06:15:00",2479.70526210274
"2024-01-01 06:30:00",2502.25689357406
"2024-01-01 06:45:00",2527.32522200834
"2024-01-01 07:00:00",2554.021797
"2024-01-01 07:15:00",2581.48458694923
"2024-01-01 07:30:00",2608.95723547948
"2024-01-01 07:45:00",2635.70980501999
"2024-01-01 08:00:00",2661.012358
"2024-01-01 08:15:00",2684.23799444408
"2024-01-01 08:30:00",2705.17196475803
"2024-01-01 08:45:00",2723.70255694296
"2024-01-01 09:00:00",2739.718059
"2024-01-01 09:15:00",2753.01406435258
"2024-01-01 09:30:00",2763.01538811341
"2024-01-01 09:45:00",2769.05415081754
"2024-01-01 10:00:00",2770.462473
"2024-01-01 10:15:00",2766.78257017686
"2024-01-01 10:30:00",2758.39703778832
"2024-01-01 10:45:00",2745.89856625563
"2024-01-01 11:00:00",2729.879846
"2024-01-01 11:15:00",2711.10821451811
"2024-01-01 11:30:00",2691.04959760829
"2024-01-01 11:45:00",2671.34456814433
"2024-01-01 12:00:00",2653.633699
"2024-01-01 12:15:00",2639.30219854759
"2024-01-01 12:30:00",2628.7138171535
"2024-01-01 12:45:00",2621.97694068267
"2024-01-01 13:00:00",2619.199955
"2024-01-01 13:15:00",2620.37729397903
"2024-01-01 13:30:00",2625.04758352769
"2024-01-01 13:45:00",2632.6354975625
"2024-01-01 14:00:00",2642.56571
"2024-01-01 14:15:00",2656.05012169253
"2024-01-01 14:30:00",2681.44954123574
"2024-01-01 14:45:00",2728.91200416108
"2024-01-01 15:00:00",2808.585546
"2024-01-01 15:15:00",2925.25497407896
"2024-01-01 15:30:00",3062.25218290435
"2024-01-01 15:45:00",3197.54583877757
"2024-01-01 16:00:00",3309.104608
"2024-01-01 16:15:00",3380.68942586663
"2024-01-01 16:30:00",3419.23030364685
"2024-01-01 16:45:00",3437.44952160365
"2024-01-01 17:00:00",3448.06936
"2024-01-01 17:15:00",3461.10944476701
"2024-01-01 17:30:00",3475.77878450823
"2024-01-01 17:45:00",3488.58373349534
"2024-01-01 18:00:00",3496.030646
"2024-01-01 18:15:00",3495.24393036221
"2024-01-01 18:30:00",3485.82021119522
"2024-01-01 18:45:00",3467.97416718063
"2024-01-01 19:00:00",3441.920477
"2024-01-01 19:15:00",3408.00818109666
"2024-01-01 19:30:00",3367.12376696088
"2024-01-01 19:45:00",3320.28808384466
"2024-01-01 20:00:00",3268.521981
"2024-01-01 20:15:00",3212.67078478239
"2024-01-01 20:30:00",3152.87772996125
"2024-01-01 20:45:00",3089.11052840948
"2024-01-01 21:00:00",3021.336892
"2024-01-01 21:15:00",2949.80403350816
"2024-01-01 21:30:00",2875.87716931913
"2024-01-01 21:45:00",2801.20101672054
"2024-01-01 22:00:00",2727.420293
"2024-01-01 22:15:00",2656.40936554434
"2024-01-01 22:30:00",2590.96120213722
"2024-01-01 22:45:00",2534.09842066148
"2024-01-01 23:00:00",2488.843639
"2024-01-01 23:15:00",2457.23274159572
"2024-01-01 23:30:00",2437.354679132
"2024-01-01 23:45:00",2426.31166885228
"2024-01-02 00:00:00",2421.205928
"2024-01-02 00:15:00",2419.53271768214
"2024-01-02 00:30:00",2420.35947445978
"2024-01-02 00:45:00",2423.14667875753
"2024-01-02 01:00:00",2427.354811
"2024-01-02 01:15:00",2431.93577062884
"2024-01-02 01:30:00",2433.80713315387
"2024-01-02 01:45:00",2429.37789310196
"2024-01-02 02:00:00",2415.057045
"2024-01-02 02:15:00",2388.81800244314
"2024-01-02 02:30:00",2354.89185529975
"2024-01-02 02:45:00",2319.07411250649
"2024-01-02 03:00:00",2287.160283
"2024-01-02 03:15:00",2263.69315092671
"2024-01-02 03:30:00",2248.20460127212
"2024-01-02 03:45:00",2238.97379423146
"2024-01-02 04:00:00",2234.27989
"2024-01-02 04:15:00",2232.69722649062
"2024-01-02 04:30:00",2233.98085248678
"2024-01-02 04:45:00",2238.18099448954
"2024-01-02 05:00:00",2245.347879
"2024-01-02 05:15:00",2255.56531589203
"2024-01-02 05:30:00",2269.05144853077
"2024-01-02 05:45:00",2286.05800365411
"2024-01-02 06:00:00",2306.836708
"2024-01-02 06:15:00",2331.28663809748
"2024-01-02 06:30:00",2357.89626964016
"2024-01-02 06:45:00",2384.80142811275
"2024-01-02 07:00:00",2410.137939
"2024-01-02 07:15:00",2432.86140279616
"2024-01-02 07:30:00",2455.2065200336
"2024-01-02 07:45:00",2480.22776625424
"2024-01-02 08:00:00",2510.979617
"2024-01-02 08:15:00",2549.30025601477
"2024-01-02 08:30:00",2592.16269985044
"2024-01-02 08:45:00",2635.32367326089
"2024-01-02 09:00:00",2674.539901
"2024-01-02 09:15:00",2706.61591956664
"2024-01-02 09:30:00",2732.54751243963
"2024-01-02 09:45:00",2754.37827484281
"2024-01-02 10:00:00",2774.151802
"2024-01-02 10:15:00",2793.39628717181
"2024-01-02 10:30:00",2811.57831576603
"2024-01-02 10:45:00",2827.64907122724
"2024-01-02 11:00:00",2840.559737
"2024-01-02 11:15:00",2849.60275849611
"2024-01-02 11:30:00",2855.43562899623
"2024-01-02 11:45:00",2859.05710374824
"2024-01-02 12:00:00",2861.465938
"2024-01-02 12:15:00",2863.36848367187
"2024-01-02 12:30:00",2864.30147937404
"2024-01-02 12:45:00",2863.50926038919
"2024-01-02 13:00:00",2860.236162
"2024-01-02 13:15:00",2853.9399824883
"2024-01-02 13:30:00",2844.93237213261
"2024-01-02 13:45:00",2833.73844421062
"2024-01-02 14:00:00",2820.883312
"2024-01-02 14:15:00",2806.98395893742
"2024-01-02 14:30:00",2793.0248490955
"2024-01-02 14:45:00",2780.08231670583
"2024-01-02 15:00:00",2769.232696
"2024-01-02 15:15:00",2761.16353016825
"2024-01-02 15:30:00",2755.00719823537
"2024-01-02 15:45:00",2749.50728818481
"2024-01-02 16:00:00",2743.407388
"2024-01-02 16:15:00",2738.58610718645
"2024-01-02 16:30:00",2749.462141338
"2024-01-02 16:45:00",2793.58920757055
"2024-01-02 17:00:00",2888.521023
"2024-01-02 17:15:00",3043.09954100781
"2024-01-02 17:30:00",3231.31966003762
"2024-01-02 17:45:00",3418.46451479862
"2024-01-02 18:00:00",3569.81724
"2024-01-02 18:15:00",3659.48763051668
"2024-01-02 18:30:00",3696.89212188652
"2024-01-02 18:45:00",3700.27380981309
"2024-01-02 19:00:00",3687.87579
"2024-01-02 19:15:00",3674.69282070672
"2024-01-02 19:30:00",3662.72631041632
"2024-01-02 19:45:00",3650.72933016776
"2024-01-02 20:00:00",3637.454951
"2024-01-02 20:15:00",3621.69165289082
"2024-01-02 20:30:00",3602.36955157322
"2024-01-02 20:45:00",3578.45417171901
"2024-01-02 21:00:00",3548.911038
"2024-01-02 21:15:00",3512.69950487062
"2024-01-02 21:30:00",3468.75424591579
"2024-01-02 21:45:00",3416.00376450307
"2024-01-02 22:00:00",3353.376564
"2024-01-02 22:15:00",3280.23237065796
"2024-01-02 22:30:00",3197.65580226361
"2024-01-02 22:45:00",3107.16269948746
"2024-01-02 23:00:00",3010.268903
"2024-01-02 23:15:00",2908.61619696631
"2024-01-02 23:30:00",2804.35013952978
"2024-01-02 23:45:00",2699.74223232835
"2024-01-03 00:00:00",2597.063977
"2024-01-03 00:15:00",2498.45891922679
"2024-01-03 00:30:00",2405.55878086728
"2024-01-03 00:45:00",2319.86732782413
"2024-01-03 01:00:00",2242.888326
"2024-01-03 01:15:00",2176.53063689213
"2024-01-03 01:30:00",2124.32350437608
"2024-01-03 01:45:00",2090.201267922
"2024-01-03 02:00:00",2078.098267
"2024-01-03 02:15:00",2090.45641461093
"2024-01-03 02:30:00",2123.74791787838
"2024-01-03 02:45:00",2172.95255745664
"2024-01-03 03:00:00",2233.050114
"2024-01-03 03:15:00",2300.70349621103
"2024-01-03 03:30:00",2379.30812498541
"2024-01-03 03:45:00",2473.94254926708
"2024-01-03 04:00:00",2589.685318
"2024-01-03 04:15:00",2728.39249654494
"2024-01-03 04:30:00",2879.03021592998
"2024-01-03 04:45:00",3027.34212360004
"2024-01-03 05:00:00",3159.071867
"2024-01-03 05:15:00",3262.56146393733
"2024-01-03 05:30:00",3336.54641366965
"2024-01-03 05:45:00",3382.36058581715
"2024-01-03 06:00:00",3401.33785
"2024-01-03 06:15:00",3396.19186814325
"2024-01-03 06:30:00",3375.15547139141
"2024-01-03 06:45:00",3347.84128319387
"2024-01-03 07:00:00",3323.861927
"2024-01-03 07:15:00",3310.86136947405
"2024-01-03 07:30:00",3308.6089501397
"2024-01-03 07:45:00",3314.9053517355
"2024-01-03 08:00:00",3327.551257
"2024-01-03 08:15:00",3344.09762766368
"2024-01-03 08:30:00",3361.09654142478
"2024-01-03 08:45:00",3374.85035497349
"2024-01-03 09:00:00",3381.661425
"2024-01-03 09:15:00",3378.76283162124
"2024-01-03 09:30:00",3367.11054866118
"2024-01-03 09:45:00",3348.59127337053
"2024-01-03 10:00:00",3325.091703
"2024-01-03 10:15:00",3298.54175442947
"2024-01-03 10:30:00",3271.04422305549
"2024-01-03 10:45:00",3244.74512390376
"2024-01-03 11:00:00",3221.790472
"2024-01-03 11:15:00",3203.49169403587
"2024-01-03 11:30:00",3187.82186336687
"2024-01-03 11:45:00",3171.91946501443
"2024-01-03 12:00:00",3152.922984
"2024-01-03 12:15:00",3129.19079114579
"2024-01-03 12:30:00",3103.96080047705
"2024-01-03 12:45:00",3081.69081181978
"2024-01-03 13:00:00",3066.838625
"2024-01-03 13:15:00",3062.48800589659
"2024-01-03 13:30:00",3066.22658459994
"2024-01-03 13:45:00",3074.26795725332
"2024-01-03 14:00:00",3082.82572
"2024-01-03 14:15:00",3092.37050376786
"2024-01-03 14:30:00",3120.40107862321
"2024-01-03 14:45:00",3188.67324941695
"2024-01-03 15:00:00",3318.942821
"2024-01-03 15:15:00",3521.51963465697
"2024-01-03 15:30:00",3760.92967740724
"2024-01-03 15:45:00",3990.25297270389
"2024-01-03 16:00:00",4162.569544
"2024-01-03 16:15:00",4242.51043051051
"2024-01-03 16:30:00",4240.91073449782
"2024-01-03 16:45:00",4180.15657398623
"2024-01-03 17:00:00",4082.634067
"2024-01-03 17:15:00",3968.71403311351
"2024-01-03 17:30:00",3850.70609810147
"2024-01-03 17:45:00",3738.9045892887
"2024-01-03 18:00:00",3643.603834
"2024-01-03 18:15:00",3571.47383073858
"2024-01-03 18:30:00",3514.68726272128
"2024-01-03 18:45:00",3461.79248434334
"2024-01-03 19:00:00",3401.33785
"2024-01-03 19:15:00",3324.53012629154
"2024-01-03 19:30:00",3233.2097286384
"2024-01-03 19:45:00",3131.87548466606
"2024-01-03 20:00:00",3025.026222
"2024-01-03 20:15:00",2916.49248359527
"2024-01-03 20:30:00",2807.43167372513
"2024-01-03 20:45:00",2698.33291199243
"2024-01-03 21:00:00",2589.685318
"2024-01-03 21:15:00",2482.60762615552
"2024-01-03 21:30:00",2380.73703008607
"2024-01-03 21:45:00",2288.34033822359
"2024-01-03 22:00:00",2209.684359
"2024-01-03 22:15:00",2147.99276717329
"2024-01-03 22:30:00",2102.31670280559
"2024-01-03 22:45:00",2070.6641722851
"2024-01-03 23:00:00",2051.043182
"2024-01-03 23:15:00",2041.54591163571
"2024-01-03 23:30:00",2040.60123406657
"2024-01-03 23:45:00",2046.72219546414
"2024-01-04 00:00:00",2058.421842
"2024-01-04 00:15:00",2074.26634150262
"2024-01-04 00:30:00",2093.03434842814
