"","x"
"2024-01-01 01:00:00",0
"2024-01-01 01:15:00",0
"2024-01-01 01:30:00",0
"2024-01-01 01:45:00",0
"2024-01-01 02:00:00",0
"2024-01-01 02:15:00",0
"2024-01-01 02:30:00",0
"2024-01-01 02:45:00",0
"2024-01-01 03:00:00",0
"2024-01-01 03:15:00",0
"2024-01-01 03:30:00",0
"2024-01-01 03:45:00",0
"2024-01-01 04:00:00",0
"2024-01-01 04:15:00",0
"2024-01-01 04:30:00",0
"2024-01-01 04:45:00",0
"2024-01-01 05:00:00",0
"2024-01-01 05:15:00",0
"2024-01-01 05:30:00",0
"2024-01-01 05:45:00",0
"2024-01-01 06:00:00",0
"2024-01-01 06:15:00",0
"2024-01-01 06:30:00",0
"2024-01-01 06:45:00",0
"2024-01-01 07:00:00",0
"2024-01-01 07:15:00",2.98315519129696
"2024-01-01 07:30:00",8.57384911407812
"2024-01-01 07:45:00",17.6669152790215
"2024-01-01 08:00:00",31.1571871968053
"2024-01-01 08:15:00",49.436081330493
"2024-01-01 08:30:00",70.8813459526903
"2024-01-01 08:45:00",93.3673122883886
"2024-01-01 09:00:00",114.768311562579
"2024-01-01 09:15:00",133.4066299666
"2024-01-01 09:30:00",149.39637355718
"2024-01-01 09:45:00",163.299603357395
"2024-01-01 10:00:00",175.678380390318
"2024-01-01 10:15:00",186.984209733862
"2024-01-01 10:30:00",197.226372685286
"2024-01-01 10:45:00",206.303594596686
"2024-01-01 11:00:00",214.114600820157
"2024-01-01 11:15:00",220.58548834384
"2024-01-01 11:30:00",225.75184070006
"2024-01-01 11:45:00",229.676613057189
"2024-01-01 12:00:00",232.422760583598
"2024-01-01 12:15:00",234.038353753771
"2024-01-01 12:30:00",234.511924266649
"2024-01-01 12:45:00",233.817119127284
"2024-01-01 13:00:00",231.927585340732
"2024-01-01 13:15:00",228.816880920275
"2024-01-01 13:30:00",224.458207912122
"2024-01-01 13:45:00",218.824679370711
"2024-01-01 14:00:00",211.889408350482
"2024-01-01 14:15:00",203.645848103139
"2024-01-01 14:30:00",194.168812669454
"2024-01-01 14:45:00",183.553456287465
"2024-01-01 15:00:00",171.894933195211
"2024-01-01 15:15:00",159.186860727581
"2024-01-01 15:30:00",145.016708606865
"2024-01-01 15:45:00",128.870409652206
"2024-01-01 16:00:00",110.233896682744
"2024-01-01 16:15:00",89.0292085763791
"2024-01-01 16:30:00",66.9228084460455
"2024-01-01 16:45:00",46.0172654634349
"2024-01-01 17:00:00",28.4151488002395
"2024-01-01 17:15:00",15.7019599910348
"2024-01-01 17:30:00",7.39493002193094
"2024-01-01 17:45:00",2.49422224192146
"2024-01-01 18:00:00",0
"2024-01-01 18:15:00",0
"2024-01-01 18:30:00",0
"2024-01-01 18:45:00",0
"2024-01-01 19:00:00",0
"2024-01-01 19:15:00",0
"2024-01-01 19:30:00",0
"2024-01-01 19:45:00",0
"2024-01-01 20:00:00",0
"2024-01-01 20:15:00",0
"2024-01-01 20:30:00",0
"2024-01-01 20:45:00",0
"2024-01-01 21:00:00",0
"2024-01-01 21:15:00",0
"2024-01-01 21:30:00",0
"2024-01-01 21:45:00",0
"2024-01-01 22:00:00",0
"2024-01-01 22:15:00",0
"2024-01-01 22:30:00",0
