"","x"
"2024-01-01 01:00:00",0
"2024-01-01 01:15:00",0
"2024-01-01 01:30:00",0
"2024-01-01 01:45:00",0
"2024-01-01 02:00:00",0
"2024-01-01 02:15:00",0
"2024-01-01 02:30:00",0
"2024-01-01 02:45:00",0
"2024-01-01 03:00:00",0
"2024-01-01 03:15:00",0
"2024-01-01 03:30:00",0
"2024-01-01 03:45:00",0
"2024-01-01 04:00:00",0
"2024-01-01 04:15:00",0
"2024-01-01 04:30:00",0
"2024-01-01 04:45:00",0
"2024-01-01 05:00:00",0
"2024-01-01 05:15:00",0
"2024-01-01 05:30:00",0
"2024-01-01 05:45:00",0
"2024-01-01 06:00:00",0
"2024-01-01 06:15:00",0
"2024-01-01 06:30:00",0
"2024-01-01 06:45:00",0
"2024-01-01 07:00:00",0
"2024-01-01 07:15:00",0
"2024-01-01 07:30:00",0
"2024-01-01 07:45:00",0
"2024-01-01 08:00:00",0
"2024-01-01 08:15:00",0.258560941571886
"2024-01-01 08:30:00",0.6915304838368
"2024-01-01 08:45:00",1.31909168682828
"2024-01-01 09:00:00",2.16142761057985
"2024-01-01 09:15:00",3.19960961886175
"2024-01-01 09:30:00",4.25826229039102
"2024-01-01 09:45:00",5.1228985076214
"2024-01-01 10:00:00",5.57903115300663
"2024-01-01 10:15:00",5.49850919320179
"2024-01-01 10:30:00",5.09852593166735
"2024-01-01 10:45:00",4.68261075606513
"2024-01-01 11:00:00",4.55429305405694
"2024-01-01 11:15:00",4.92196154796256
"2024-01-01 11:30:00",5.61344229873362
"2024-01-01 11:45:00",6.36142070197972
"2024-01-01 12:00:00",6.89858215331045
"2024-01-01 12:15:00",7.02052187047073
"2024-01-01 12:30:00",6.77447435974676
"2024-01-01 12:45:00",6.27058394956009
"2024-01-01 13:00:00",5.61899496833224
"2024-01-01 13:15:00",4.92434701121238
"2024-01-01 13:30:00",4.2692607402602
"2024-01-01 13:45:00",3.73085208426303
"2024-01-01 14:00:00",3.3862369720082
"2024-01-01 14:15:00",3.28206078168923
"2024-01-01 14:30:00",3.34308668912435
"2024-01-01 14:45:00",3.46360731953801
"2024-01-01 15:00:00",3.53791529815463
"2024-01-01 15:15:00",3.48028014838176
"2024-01-01 15:30:00",3.28487898635939
"2024-01-01 15:45:00",2.96586582641064
"2024-01-01 16:00:00",2.53739468285861
"2024-01-01 16:15:00",2.02182094139304
"2024-01-01 16:30:00",1.47430547317015
"2024-01-01 16:45:00",0.958210520712789
"2024-01-01 17:00:00",0.536898326543807
"2024-01-01 17:15:00",0.257063602198417
"2024-01-01 17:30:00",0.098730935261293
"2024-01-01 17:45:00",0.0252573823294742
"2024-01-01 18:00:00",0
"2024-01-01 18:15:00",0
"2024-01-01 18:30:00",0
"2024-01-01 18:45:00",0
"2024-01-01 19:00:00",0
"2024-01-01 19:15:00",0
"2024-01-01 19:30:00",0
"2024-01-01 19:45:00",0
"2024-01-01 20:00:00",0
"2024-01-01 20:15:00",0
"2024-01-01 20:30:00",0
"2024-01-01 20:45:00",0
"2024-01-01 21:00:00",0
"2024-01-01 21:15:00",0
"2024-01-01 21:30:00",0
"2024-01-01 21:45:00",0
"2024-01-01 22:00:00",0
"2024-01-01 22:15:00",0
