DATETIME,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
1/1/24 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 0:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 1:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 1:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 2:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 2:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 3:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 3:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 4:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 4:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 5:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 5:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/24 6:15,2.244640522,9.607267103,7.809976451,3.937790723,0.940583383,0.262006279,3.091901215,0.716284757,17.56676531,2.931450835,12.5868698,21.09460399,9.665049355,5.140602351
1/1/24 6:30,5.943757884,23.23704079,18.78658912,10.9267815,3.045236423,0.728859568,7.739979843,1.89265505,43.41888612,7.375491565,31.33881704,50.11652352,23.55872188,12.83843537
1/1/24 6:45,11.20627748,38.906022,31.20263538,21.71361823,6.976312252,1.452275329,13.59687056,3.559365259,74.9643715,13.04411437,54.65271711,81.70482216,39.88808984,22.48252663
1/1/24 7:00,18.14112472,54.63091166,43.33091259,37.04494679,13.396164,2.483969021,20.31520805,5.746669758,109.6112305,19.64931143,80.92544545,110.4985635,56.86022549,33.46190372
1/1/24 7:15,26.70067114,68.75113768,53.69563238,57.46472384,22.71539361,3.864487964,27.58358568,8.433559915,144.9217611,26.90498023,108.7493064,132.2974042,73.01302825,45.1455425
1/1/24 7:30,36.21107295,80.89703589,61.82666338,82.70614903,34.33759824,5.589706901,35.23443159,11.39397506,179.0754164,34.53263952,137.4983201,147.5433734,88.20770619,56.82221202
1/1/24 7:45,45.84193251,91.0216691,67.50528846,112.2997328,47.41462385,7.64433243,43.13613259,14.3505915,210.4059382,42.25571335,166.7419355,157.8390935,102.6362945,67.7606296
1/1/24 8:00,54.76285217,99.07810014,70.5127905,145.7759856,61.09831642,10.01307115,51.15707552,17.02608555,237.2470685,49.79762578,196.0496017,164.7871869,116.4908284,77.22951256
