"DATETIME","Solar-bus015","Solar-bus018","Solar-bus019","Solar-bus032","Solar-bus054","Solar-bus055","Solar-bus069","Solar-bus076","Solar-bus092","Solar-bus100","Solar-bus104","Solar-bus105","Solar-bus110","Solar-bus112"
"2024-06-01 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 00:15:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 00:30:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 00:45:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 01:15:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 01:30:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 01:45:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 02:15:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 02:30:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 02:45:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 03:15:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 03:30:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 03:45:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 04:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 04:15:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 04:30:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 04:45:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 05:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024-06-01 05:15:00",0.0823674209379609,0.059281868133115,0,0.174361009246104,0.42558095933532,0.0244101020186837,0.11009463088032,0.0244345182688559,0.709739710423344,0.328308900417455,2.08160199781062,0.651248368267031,0.785396684837317,0.25940480548989
"2024-06-01 05:30:00",0.37902890995194,0.412090026287434,0.218689845592285,1.31282920715038,1.15150926054167,0.0909522827983115,0.516856931258805,0.0910432579891893,2.59098456622881,1.02414197784114,6.2540118400524,2.02836352440151,2.46919507689597,0.94572320352912
"2024-06-01 05:45:00",1.1137100888705,1.37409375612276,0.943973404882624,4.37031759765407,2.22577561008785,0.230073189821623,1.51161089045195,0.230303320959794,6.46949446647543,2.27555456698985,13.4433163465597,4.50085780234047,5.52261270387947,2.35935900903904
"2024-06-01 06:00:00",2.4824692191401,3.24121854424735,2.43341739574809,10.3017391846984,3.69637071444263,0.472219470571356,3.36165447312528,0.472691808979464,13.1710293102222,4.27060200258238,24.5756023371669,8.43824353602099,10.4168670934914,4.800716036941
"2024-06-01 06:15:00",4.67132857343602,6.28131617283101,4.87832548788468,19.8790687996048,5.78205989595815,0.846684257989301,6.257376656983,0.847531155500968,23.4194559561889,7.16011044010028,40.3256460392092,14.2010826534888,17.5253319759718,8.52210259894082
"2024-06-01 06:30:00",7.79849910896679,10.630199811238,8.17461200803545,33.1425285832149,9.38470694051988,1.37814662685345,10.0575044472332,1.37952512059297,37.5310691017378,10.945989318076,60.3629813100253,22.1141354592242,26.8300058917075,13.5834449938821
"2024-06-01 06:45:00",11.9652389540742,16.3906729756314,12.1443439472052,49.9494025037508,15.5769502498967,2.09013213740084,14.5378493559598,2.09222279597812,55.7202704038916,15.5929188958049,84.1058314144551,32.4932118518165,38.2150435836217,19.9965740173929
"2024-06-01 07:00:00",17.2728062371001,23.6655391821739,16.6095882963986,70.1569745294344,25.4314282258573,3.00616634986851,19.4742228952469,3.00917327337906,78.2014615196735,21.0655794325822,110.972419617338,45.6541217298548,51.5645997946379,27.7733204651012
"2024-06-01 07:15:00",23.7292801882213,32.4632634086529,21.4301075723566,93.5231955903867,39.4395625956805,4.12622062482754,24.6722615127616,4.13034788472022,104.894673315408,27.2868078728275,140.302402476506,61.6687417472941,66.6686073886473,36.8483512811144
"2024-06-01 07:30:00",30.9700244449553,42.4149564793521,26.6164463947639,119.408684464326,55.7679083886842,5.35604952418517,30.0569013985033,5.36140692273323,134.542453494631,34.0120679014585,171.121169721757,79.6332155795536,82.940111713414,46.8476780034565
"2024-06-01 07:45:00",38.5372237466546,53.0573906801799,32.2168449090413,147.07472689087,72.0018039596965,6.57785341018268,35.5829036780547,6.58443292035148,165.592978970177,40.9549798885171,202.375544375882,98.3997536574186,99.6979362376695,57.3201483186308
"2024-06-01 08:00:00",45.9730628326716,63.9273382970442,38.2795432606096,175.782608609636,85.7265876635452,7.67383264506132,41.2050294769982,7.6815084105084,196.494426654883,47.8291642040454,233.012349461671,116.820566411674,116.260904430146,67.8146099131405
"2024-06-01 08:15:00",52.9276166386876,74.6251720221953,44.8006911057374,204.717434296955,95.2015536442618,8.55411460337616,46.8992859379734,8.56267087249744,225.982883080643,54.3966649294514,262.138352782802,133.968746954122,132.061995886455,77.9464575725688
"2024-06-01 08:30:00",59.4825208856985,85.0056661732519,51.5680761440839,232.759584376013,101.381819202693,9.24053470893735,52.7266642718479,9.24977757105224,253.94607325558,60.6132209916076,289.500101266511,149.800919120628,146.990814709727,87.597274478819
"2024-06-01 08:45:00",65.8273014910293,94.9871954741746,58.317395586156,258.713258206713,105.896457428887,9.78285539786881,58.7694017065464,9.7926407172665,280.559631806874,66.4829950287525,315.004086620918,164.494589428075,161.051121129973,96.7151909128744
"2024-06-01 09:00:00",72.1514843720046,104.488134648924,64.7843466424608,281.382655148954,110.374541412895,10.2308391062945,65.1097354699934,10.2410725222339,305.999193361706,72.0101496791246,338.556800554146,178.227264393344,174.246675377203,105.248337155718
"2024-06-01 09:15:00",78.5882623784286,113.43787261421,70.7571895843698,300.397666224741,115.872363576132,10.6595919934591,71.7865283556436,10.6702542702753,330.320951795082,77.192047933366,360.094172026165,191.13069762263,186.567034315643,113.155202045514
"2024-06-01 09:30:00",85.0454960900234,121.809855057735,76.2344369267136,318.69094910448,121.155093665476,11.2455951110904,78.6651454190722,11.2568435386204,353.103337973315,81.9988541917325,379.669879004335,203.15363107937,197.944941346382,120.43570864915
"2024-06-01 09:45:00",91.3747130189904,129.588541859952,81.2671642451873,340.020853120686,124.41512075917,12.1906732340368,85.5675772813844,12.2028669777259,373.805342010545,86.3939332068836,397.367036707866,214.199053816314,208.298936504724,127.100138590693
"2024-06-01 10:00:00",97.4274406775306,136.758392901313,85.9064471154862,368.145727605866,123.844833935458,13.696651137147,92.3158145636855,13.7103512380486,391.88595402091,90.3406497314785,413.268760355965,224.169954886209,217.547559825972,133.15877349421
