DATETIME,1,2,3
6/1/24 1:00,4690.857517,1466.015096,2021.528545
6/1/24 2:00,4632.49895,1469.579565,2014.149885
6/1/24 3:00,4514.701102,1389.973087,2019.068992
6/1/24 4:00,4472.553248,1340.070519,2124.829776
6/1/24 5:00,4643.306092,1341.258675,2290.849612
6/1/24 6:00,5037.766776,1424.429622,2499.911628
6/1/24 7:00,5583.527449,1600.276767,2665.931465
6/1/24 8:00,6025.539558,1828.402793,2849.168173
6/1/24 9:00,6338.946677,1916.326365,2994.281807
6/1/24 10:00,6543.201661,2010.190719,3093.893709
6/1/24 11:00,6716.115934,2079.10379,3125.8679
6/1/24 12:00,6699.905221,2127.818201,3116.029687
6/1/24 13:00,6751.779502,2150.393173,3084.055497
6/1/24 14:00,6702.066649,2118.31295,3037.323987
6/1/24 15:00,6707.47022,2069.598539,3020.107115
6/1/24 16:00,6613.448084,2058.905131,2994.281807
6/1/24 17:00,6535.636662,2030.389378,2954.928957
6/1/24 18:00,6285.991681,2012.567032,2961.07784
6/1/24 19:00,6048.234556,1915.138209,3124.638123
6/1/24 20:00,6337.865963,1940.089493,3028.715551
6/1/24 21:00,6601.560228,2180.097082,2856.546832
6/1/24 22:00,6284.910967,2252.574622,2617.970179
6/1/24 23:00,5733.746723,2044.647254,2380.623302
6/1/24 0:00,5275.523901,1783.25285,2188.778158
6/2/24 1:00,4919.968928,1545.621573,2046.124076
6/2/24 2:00,4674.646804,1406.607276,1953.890834
6/2/24 3:00,4548.203242,1444.628281,1916.997537
6/2/24 4:00,4586.028239,1475.520347,1955.12061
6/2/24 5:00,4795.686794,1543.245261,2076.86849
6/2/24 6:00,5119.901055,1578.889952,2240.428773
6/2/24 7:00,5483.021028,1690.576652,2438.4228
6/2/24 8:00,5866.67457,1826.02648,2659.782582
6/2/24 9:00,6015.81313,1884.246143,2781.530462
6/2/24 10:00,6119.561694,1940.089493,2899.589012
6/2/24 11:00,6262.215968,2041.082785,2994.281807
6/2/24 12:00,6333.543106,2082.668259,2999.200914
6/2/24 13:00,6374.610246,2093.361666,2980.754265
6/2/24 14:00,6381.094531,2108.807699,2963.537393
6/2/24 15:00,6381.094531,2125.441889,2963.537393
6/2/24 16:00,6329.220249,2075.53932,2969.686276
6/2/24 17:00,6250.328112,2037.518316,2932.792979
6/2/24 18:00,6105.512409,2077.915633,2899.589012
6/2/24 19:00,5997.440989,1930.584242,2967.226723
6/2/24 20:00,6175.758832,1809.39229,2942.631192
6/2/24 21:00,6351.915247,1811.768603,2936.482309
6/2/24 22:00,6019.055273,1735.726595,2702.824762
6/2/24 23:00,5476.536743,1608.593862,2416.286822
6/2/24 0:00,5137.192483,1544.433417,2202.3057
6/3/24 1:00,4918.888214,1525.422915,2057.192065
6/3/24 2:00,4739.489656,1531.363697,1974.797035
6/3/24 3:00,4514.701102,1544.433417,1951.431281
6/3/24 4:00,4580.624668,1658.49643,2123.6
6/3/24 5:00,4460.665391,1631.168833,2240.428773
6/3/24 6:00,4672.485375,1651.367491,2416.286822
6/3/24 7:00,5097.206057,1715.527936,2503.600958
6/3/24 8:00,5570.558878,1865.235641,2700.365208
6/3/24 9:00,5864.513142,1947.218431,2803.66644
6/3/24 10:00,6126.045979,1998.309155,2876.223257
6/3/24 11:00,6394.063101,2066.034069,2942.631192
6/3/24 12:00,6477.278095,2068.410382,2963.537393
6/3/24 13:00,6593.995229,2064.845913,2954.928957
6/3/24 14:00,6665.322366,2066.034069,2964.76717
6/3/24 15:00,6716.115934,2076.727477,2974.605382
6/3/24 16:00,6778.797358,2045.835411,3018.877339
6/3/24 17:00,6716.115934,2043.459098,3011.498679
6/3/24 18:00,6412.435243,2098.114292,3100.042592
6/3/24 19:00,5960.696706,1960.288151,3112.340358
6/3/24 20:00,6129.288121,1839.0962,3006.579573
6/3/24 21:00,6629.658798,1848.601451,2856.546832
6/3/24 22:00,6530.233091,1805.827821,2615.510625
6/3/24 23:00,6065.525983,1698.893747,2395.38062
6/3/24 0:00,5553.267451,1578.889952,2185.088828
6/4/24 1:00,5091.802486,1480.272972,2017.839215
6/4/24 2:00,4781.63751,1439.875655,1926.835749
6/4/24 3:00,4723.278943,1492.154536,1946.512174
6/4/24 4:00,4731.924656,1537.304479,2017.839215
6/4/24 5:00,4765.426797,1627.604364,2095.315139
6/4/24 6:00,4865.933218,1786.817319,2290.849612
6/4/24 7:00,5114.497484,1917.514521,2508.520064
6/4/24 8:00,5394.402463,1995.932843,2683.148337
6/4/24 9:00,5658.096729,2023.26044,2759.394484
6/4/24 10:00,5819.123145,2017.319658,2754.475377
6/4/24 11:00,5860.190285,2003.061781,2732.339399
6/4/24 12:00,5876.400998,1954.347369,2676.999454
6/4/24 13:00,5819.123145,1892.563237,2636.416827
6/4/24 14:00,5747.796008,1874.740892,2610.591519
6/4/24 15:00,5686.195298,1864.047484,2609.361743
6/4/24 16:00,5709.97101,1858.106702,2629.038168
6/4/24 17:00,5764.006721,1849.789608,2641.335933
6/4/24 18:00,5811.558146,1948.406587,2775.381579
6/4/24 19:00,5864.513142,2012.567032,3000.43069
6/4/24 20:00,5918.548852,1878.305361,2854.087279
6/4/24 21:00,5966.100277,1679.883245,2583.536435
6/4/24 22:00,5664.581014,1552.750512,2310.526037
6/4/24 23:00,5289.573185,1467.203252,2102.693798
6/4/24 0:00,4943.74464,1426.805935,1971.107706
6/5/24 1:00,4666.00109,1417.300684,1902.240218
6/5/24 2:00,4500.651817,1427.994091,1878.874463
6/5/24 3:00,4485.521818,1447.004593,1888.712676
6/5/24 4:00,4487.683246,1423.241466,1891.172229
6/5/24 5:00,4475.79539,1539.680791,1908.389101
6/5/24 6:00,4712.471801,1681.071401,2060.881395
6/5/24 7:00,5008.587492,1757.11341,2242.888326
6/5/24 8:00,5311.187469,1865.235641,2415.057045
6/5/24 9:00,5562.993879,1909.197427,2544.183585
6/5/24 10:00,5706.728868,1928.207929,2593.374647
6/5/24 11:00,5819.123145,1932.960554,2633.957274
6/5/24 12:00,5862.351713,1917.514521,2632.727497
6/5/24 13:00,5931.517422,1948.406587,2624.119061
6/5/24 14:00,6002.84456,1940.089493,2614.280849
6/5/24 15:00,6105.512409,1962.664464,2635.187051
6/5/24 16:00,6202.776687,1959.099995,2678.22923
6/5/24 17:00,6226.5524,1991.180217,2717.58208
6/5/24 18:00,6149.821691,2087.420884,2785.219791
6/5/24 19:00,6190.888831,2138.511609,3036.094211
6/5/24 20:00,6226.5524,1927.019772,2888.521023
6/5/24 21:00,5798.589575,1689.388496,2588.455541
6/5/24 22:00,5341.447467,1558.691294,2315.445144
6/5/24 23:00,4995.618922,1471.955877,2127.289329
6/5/24 0:00,4709.229658,1400.666494,1982.175695
6/6/24 1:00,4535.234671,1357.892865,1898.550888
6/6/24 2:00,4526.588958,1353.140239,1898.550888
6/6/24 3:00,4739.489656,1401.854651,2000.622343
6/6/24 4:00,5172.856051,1536.116322,2221.982125
6/6/24 5:00,5652.693158,1704.834529,2530.656043
6/6/24 6:00,6186.565974,1881.86983,2843.01929
6/6/24 7:00,6399.466672,1981.674966,2941.401415
6/6/24 8:00,6520.506663,2026.824909,3012.728456
6/6/24 9:00,6720.438791,2099.302448,3118.48924
6/6/24 10:00,6764.748073,2148.01686,3133.246559
6/6/24 11:00,6709.631649,2127.818201,3090.204379
6/6/24 12:00,6715.03522,2207.424679,3070.527954
6/6/24 13:00,6730.165218,2249.010152,3065.608848
6/6/24 14:00,6799.330927,2281.090375,3074.217284
6/6/24 15:00,6762.586645,2249.010152,3041.013317
6/6/24 16:00,6723.680933,2231.187807,3004.12002
6/6/24 17:00,6613.448084,2176.532613,2963.537393
6/6/24 18:00,6555.089517,2148.01686,3023.796445
6/6/24 19:00,6815.54164,2167.027362,3363.214777
6/6/24 20:00,6571.300231,2167.027362,3096.353262
6/6/24 21:00,5667.823157,1967.41709,2538.034702
6/6/24 22:00,5021.556063,1696.517434,2164.182626
6/6/24 23:00,4687.615374,1523.046602,1976.026812
6/6/24 0:00,4575.221097,1410.171746,1921.916643
6/7/24 1:00,4602.238952,1369.774428,1950.201504
6/7/24 2:00,4686.53466,1412.548058,2005.541449
6/7/24 3:00,4745.973941,1550.374199,2036.285863
6/7/24 4:00,4939.421783,1801.075196,2149.425307
6/7/24 5:00,5277.685329,2025.636752,2330.202462
6/7/24 6:00,5691.598869,2189.602333,2573.698222
6/7/24 7:00,5967.180991,2260.891716,2790.138898
6/7/24 8:00,6226.5524,2244.257527,2935.252532
6/7/24 9:00,6462.148096,2288.219313,3016.417786
6/7/24 10:00,6560.493089,2297.724564,3055.770636
6/7/24 11:00,6638.304511,2270.396967,3070.527954
6/7/24 12:00,6762.586645,2284.654844,3045.932423
6/7/24 13:00,6829.590925,2306.041659,3037.323987
6/7/24 14:00,6866.335208,2333.369256,3029.945328
6/7/24 15:00,6839.317353,2325.052161,3000.43069
6/7/24 16:00,6755.021645,2235.940432,2959.848064
6/7/24 17:00,6742.053075,2177.720769,2935.252532
6/7/24 18:00,6919.290204,2282.278531,3009.039126
6/7/24 19:00,7095.446619,2416.540203,3148.003878
6/7/24 20:00,6664.241652,2089.797197,3189.816281
6/7/24 21:00,5948.808849,1634.733302,3033.634658
6/7/24 22:00,5649.451015,1380.467836,2691.756773
6/7/24 23:00,5312.268184,1315.119235,2428.584588
6/7/24 0:00,5101.528914,1357.892865,2278.551847
6/8/24 1:00,4977.246781,1437.499342,2196.156817
6/8/24 2:00,4901.596786,1483.837441,2132.208436
6/8/24 3:00,4835.67322,1425.617779,2039.975193
6/8/24 4:00,4937.260355,1466.015096,2021.528545
6/8/24 5:00,5303.62247,1570.572857,2103.923575
6/8/24 6:00,5538.137452,1678.695088,2244.118103
6/8/24 7:00,5968.261705,1852.16592,2465.477885
6/8/24 8:00,6244.924541,2001.873625,2704.054538
6/8/24 9:00,6512.941664,2155.145798,2879.912587
6/8/24 10:00,6772.313072,2320.299535,3075.447061
6/8/24 11:00,6799.330927,2435.550705,3173.829186
6/8/24 12:00,6656.676653,2498.522993,3186.126952
6/8/24 13:00,6735.568789,2590.011035,3198.424717
6/8/24 14:00,6678.290937,2675.558294,3225.479802
6/8/24 15:00,6636.143083,2711.202986,3192.275834
6/8/24 16:00,6535.636662,2724.272706,3167.680303
6/8/24 17:00,6390.820959,2749.22399,3125.8679
6/8/24 18:00,6229.794542,2625.655726,3055.770636
6/8/24 19:00,6106.593123,2421.292828,2946.320521
6/8/24 20:00,6716.115934,2489.017742,3186.126952
6/8/24 21:00,6831.752354,2452.184894,3425.933382
6/8/24 22:00,6161.709547,2119.501107,3132.016783
6/8/24 23:00,5557.590308,1827.214636,2761.854037
6/8/24 0:00,5210.681048,1645.42671,2450.720566
6/9/24 1:00,5033.443919,1545.621573,2218.292795
6/9/24 2:00,4939.421783,1499.283474,2084.24715
6/9/24 3:00,4838.915363,1476.708503,2069.489831
6/9/24 4:00,4764.346082,1532.551853,2122.370223
6/9/24 5:00,4941.583212,1672.754306,2347.419334
6/9/24 6:00,5143.676768,1770.18313,2585.995988
6/9/24 7:00,5515.442454,1970.981559,2863.925492
6/9/24 8:00,5946.647421,2099.302448,3029.945328
6/9/24 9:00,6228.713828,2228.811494,3133.246559
6/9/24 10:00,6439.453098,2345.25082,3230.398908
6/9/24 11:00,6652.353796,2454.561207,3248.845556
6/9/24 12:00,6788.523785,2527.038746,3209.492706
6/9/24 13:00,6841.478781,2635.160977,3130.787006
6/9/24 14:00,6883.626635,2733.777957,3086.51505
6/9/24 15:00,6854.447352,2866.851472,3015.188009
6/9/24 16:00,6801.492356,2977.350016,2936.482309
6/9/24 17:00,6747.456646,2955.963201,2878.68281
6/9/24 18:00,6673.96808,2811.008122,2878.68281
6/9/24 19:00,6468.632381,2649.418854,2979.524489
6/9/24 20:00,6447.018097,2636.349134,3179.978069
6/9/24 21:00,6532.394519,2563.871594,3039.78354
6/9/24 22:00,6476.197381,2249.010152,2678.22923
6/9/24 23:00,5980.149561,1905.632958,2392.921067
6/9/24 0:00,5432.22746,1679.883245,2188.778158
6/10/24 1:00,4955.632496,1551.562355,2060.881395
6/10/24 2:00,4674.646804,1494.530849,2004.311673
6/10/24 3:00,4714.633229,1487.40191,2015.379662
6/10/24 4:00,4850.803219,1542.057104,2103.923575
6/10/24 5:00,5176.098194,1670.377994,2310.526037
6/10/24 6:00,5529.491738,1821.273854,2588.455541
6/10/24 7:00,5917.468137,1988.803904,2849.168173
6/10/24 8:00,6236.278827,2098.114292,3020.107115
6/10/24 9:00,6466.470953,2229.99965,3171.369633
6/10/24 10:00,6677.210222,2350.003445,3257.453992
6/10/24 11:00,6734.488075,2428.421766,3239.007344
6/10/24 12:00,6736.649504,2534.167685,3197.194941
6/10/24 13:00,6673.96808,2636.349134,3127.097676
6/10/24 14:00,6578.86523,2734.966113,3039.78354
6/10/24 15:00,6431.888098,2834.77125,2952.469404
6/10/24 16:00,6358.399532,2902.496164,2872.533928
6/10/24 17:00,6213.583829,2853.781752,2809.815323
6/10/24 18:00,6195.211688,2793.185776,2927.873873
