DateTime,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
1/1/13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 0:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 1:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 2:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 3:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 3:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 4:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 4:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 5:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 5:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 6:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 6:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 7:15,0,0,0,0,0,0,0,0,0,0,0,0,0,22.19956204
1/1/13 7:30,0,0.276482861,0,1.172558502,0,0,0,0,0,0,0,0,0,49.78861314
1/1/13 7:45,0,2.211862891,6.638297872,32.83163807,6.57068323,0,0,4.215116279,2.032328767,0,1.881799866,0,0,69.29343066
1/1/13 8:00,0,7.465037258,23.89787234,119.6009672,10.95113872,0,1.47519685,0,53.85671233,0.203468992,39.83143049,12.76651163,34.21699219,82.12554745
1/1/13 8:15,0,30.96608048,37.17446809,172.3660998,4.928012422,0.05859375,0.737598425,0.048449612,115.8427397,11.39426357,52.06312962,10.10682171,36.20058594,80.45737226
1/1/13 8:30,0,48.66098361,45.14042553,232.1665835,8.760910973,0.29296875,0.491732283,0.19379845,87.39013699,19.12608527,79.66286098,52.12992248,19.34003906,64.93051095
1/1/13 8:45,2.238963731,68.29126677,51.7787234,283.7591576,10.40358178,0.8203125,1.47519685,5.23255814,156.4893151,10.78385659,138.9395567,48.93829457,44.63085938,48.7620438
1/1/13 9:00,35.82341969,82.3918927,57.0893617,314.2456786,90.34689441,0.703125,16.71889764,0.920542636,75.19616438,11.80120155,121.6897246,50.53410853,52.56523438,37.72642336
1/1/13 9:15,58.21305699,90.13341282,59.74468085,304.8652106,89.25178054,0.99609375,19.66929134,0.581395349,81.29315068,10.98732558,108.8307589,62.23674419,55.540625,24.7659854
1/1/13 9:30,85.08062176,96.21603577,62.4,299.0024181,78.84819876,0.234375,11.55570866,0.775193798,106.6972603,10.98732558,100.3626595,82.4503876,33.22519531,18.09328467
1/1/13 9:45,81.34901554,97.32196721,65.05531915,286.1042746,67.89706004,0.46875,12.29330709,2.325581395,102.6326027,12.20813953,119.8079248,94.15302326,10.41386719,2.694744526
1/1/13 10:00,86.57326425,100.3632787,70.36595745,241.5470515,75.56285714,5.2734375,7.867716535,3.536821705,100.600274,14.85323643,91.5809268,115.4305426,41.15957031,22.71284672
1/1/13 10:15,84.33430052,100.9162444,69.03829787,160.6405148,55.30325052,6.15234375,14.99783465,4.457364341,55.8890411,9.766511628,80.60376091,90.96139535,36.69648438,54.66481752
1/1/13 10:30,92.5438342,108.3812817,65.05531915,93.80468019,42.16188406,5.09765625,24.34074803,5.03875969,31.50109589,4.883255814,70.56749496,71.81162791,33.72109375,46.45226277
1/1/13 10:45,85.82694301,102.2986587,62.4,15.24326053,26.83028986,4.16015625,30.48740157,5.765503876,24.38794521,9.156104651,74.64472801,44.6827907,27.27441406,36.31489051
1/1/13 11:00,89.55854922,93.17472429,58.41702128,9.380468019,1.095113872,7.08984375,34.1753937,6.44379845,63.00219178,9.563042636,94.71725991,33.51209302,33.22519531,51.71343066
1/1/13 11:15,89.55854922,78.52113264,55.76170213,84.42421217,3.285341615,6.15234375,22.3738189,7.751937984,78.24465753,13.0220155,182.8482203,61.7048062,63.475,54.40817518
1/1/13 11:30,92.5438342,55.29657228,49.12340426,91.45956318,2.737784679,6.38671875,14.7519685,7.65503876,126.0043836,30.92728682,231.4613835,90.42945736,81.32734375,62.10744526
1/1/13 11:45,84.33430052,51.70229508,42.48510638,37.52187207,7.118240166,5.2734375,13.27677165,7.315891473,165.6347945,51.68112403,189.4345198,88.83364341,105.6263672,61.46583942
1/1/13 12:00,89.55854922,60.27326379,38.50212766,59.80048362,8.760910973,5.625,16.4730315,5.377906977,232.7016438,51.88459302,181.2800537,78.19488372,117.0320313,45.29737226
1/1/13 12:15,70.15419689,79.62706408,33.19148936,92.63212168,1.642670807,4.453125,15.73543307,5.620155039,200.1843836,42.52501938,162.4620551,65.42837209,96.70019531,47.73547445
1/1/13 12:30,94.78279793,64.42050671,27.88085106,116.0832917,1.642670807,3.80859375,6.146653543,4.990310078,139.2145205,33.16544574,132.0396239,62.23674419,62.97910156,68.01021898
1/1/13 12:45,86.57326425,52.80822653,21.24255319,152.4326053,0.547556936,0.64453125,2.458661417,4.408914729,94.50328767,20.9573062,93.77635997,59.57705426,37.19238281,75.70948905
1/1/13 13:00,92.5438342,44.23725782,17.25957447,120.7735257,4.380455487,0.87890625,3.442125984,0.775193798,58.93753425,12.20813953,37.322364,30.8524031,10.90976563,64.41722628
1/1/13 13:15,97.02176166,45.61967213,17.25957447,60.97304212,3.832898551,2.6953125,2.212795276,0.532945736,54.87287671,16.07405039,5.018132975,14.36232558,14.38105469,52.74
1/1/13 13:30,97.7680829,41.47242921,21.24255319,82.07909516,4.380455487,1.46484375,1.47519685,0.19379845,4.064657534,13.63242248,6.58629953,7.447131783,7.934375,22.96948905
1/1/13 13:45,89.55854922,29.03070045,29.20851064,107.8753822,4.928012422,1.0546875,0.737598425,1.308139535,4.064657534,9.766511628,4.704499664,2.127751938,3.471289063,15.39854015
1/1/13 14:00,88.81222798,18.80083458,31.86382979,107.8753822,4.380455487,1.81640625,1.229330709,0.290697674,34.54958904,4.476317829,5.018132975,3.191627907,2.479492188,15.65518248
1/1/13 14:15,57.46673575,24.05400894,51.7787234,55.11024961,10.40358178,2.4609375,1.229330709,0.145348837,26.42027397,5.290193798,9.722632639,3.191627907,1.487695313,14.11532847
1/1/13 14:30,20.89699482,12.1652459,55.76170213,16.41581903,10.95113872,3.515625,1.966929134,0.096899225,25.40410959,0,20.69979852,1.595813953,0.495898438,4.747883212
1/1/13 14:45,15.67274611,1.93538003,53.10638298,3.517675507,9.856024845,0,1.721062992,0.048449612,34.54958904,1.220813953,42.65413029,31.91627907,0.495898438,0.256642336
1/1/13 15:00,16.41906736,33.45442623,35.84680851,4.690234009,0.547556936,0,0.245866142,0.096899225,2.032328767,0.203468992,1.254533244,23.9372093,0.495898438,1.539854015
1/1/13 15:15,67.16891192,25.43642325,18.58723404,48.0748986,12.59380952,0,0,0,0,0.203468992,4.390866353,29.78852713,0,1.539854015
1/1/13 15:30,74.63212435,12.44172876,10.6212766,15.24326053,18.06937888,0,0,0,0,0,3.763599731,2.127751938,0,0.513284672
1/1/13 15:45,82.84165803,1.105931446,2.655319149,4.690234009,4.928012422,0,0,0,0,0,0.627266622,0.531937984,0,0.128321168
1/1/13 16:00,64.92994819,0,0,0,21.90227743,0,0,0,0,0,0,0,0,0
1/1/13 16:15,67.16891192,0,1.327659574,0,30.66318841,0,0,0,0,0,0,0,0,0
1/1/13 16:30,0.746321244,0,0,0,1.642670807,0,0,0,0,0,0,0,0,0
1/1/13 16:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 17:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 17:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 18:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 18:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 19:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 19:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 20:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 20:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 21:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 21:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 22:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 22:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 23:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/13 23:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/13 0:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/13 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/13 0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/13 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/13 1:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
