,1,2,3
1,4670.255444,1417.532107,2035.195639
2,4648.066878,1423.664796,1996.480763
3,4632.766542,1427.780111,1971.418994
4,4625.762662,1430.897271,1960.106343
5,4628.463466,1434.035492,1962.638822
6,4642.142088,1438.215968,1978.854766
7,4667.531295,1444.467807,2007.561813
8,4705.22876,1453.822092,2047.309923
9,4755.832158,1467.309908,2096.649058
10,4820.614623,1485.95245,2155.417554
11,4903.551134,1510.731354,2228.607248
12,5009.292133,1542.618364,2322.498348
13,5142.48806,1582.585226,2443.371067
14,5304.707741,1630.658739,2592.973577
15,5485.193543,1683.085922,2754.925909
16,5670.10622,1735.168846,2908.316053
17,5845.606523,1782.209585,3032.232003
18,5999.573354,1821.00025,3110.847869
19,6126.758208,1854.293114,3148.682234
20,6223.630727,1886.330489,3155.339798
21,6286.660555,1921.354686,3140.425263
22,6314.9986,1962.131099,3113.175209
23,6318.520833,2005.517443,3081.353741
24,6309.784494,2046.894513,3052.356844
25,6301.346819,2081.643105,3033.580503
26,6303.167908,2106.471652,3030.358876
27,6314.819306,2123.399134,3039.778817
28,6333.27542,2135.772168,3056.865353
29,6355.510657,2146.937372,3076.643511
30,6379.137233,2159.409281,3094.939186
31,6404.318603,2172.374103,3110.781742
32,6431.856032,2184.185967,3124.001413
33,6462.550784,2193.199,3134.42843
34,6496.804463,2198.322343,3141.865086
35,6533.420028,2200.685192,3146.001914
36,6570.800779,2201.971756,3146.501505
37,6607.350014,2203.866247,3143.026452
38,6641.789306,2207.626912,3135.760541
39,6674.113321,2212.808159,3126.972332
40,6704.634998,2218.538431,3119.451577
41,6733.667278,2223.946175,3115.98803
42,6761.644006,2228.329282,3118.370636
43,6789.482649,2231.663431,3124.385107
44,6818.221582,2234.093747,3130.816346
45,6848.899179,2235.765356,3134.449259
46,6881.995388,2236.772753,3132.899733
47,6915.756453,2237.007912,3127.107595
48,6947.870193,2236.312176,3118.843654
49,6976.024428,2234.52689,3109.878722
50,6998.633507,2231.6018,3101.67704
51,7017.017904,2227.920266,3094.476575
52,7033.224622,2223.974054,3088.208725
53,7049.300667,2220.254927,3082.804891
54,7066.123601,2217.167793,3078.05689
55,7079.893219,2214.770135,3073.198219
56,7085.639875,2213.032581,3067.322794
57,7078.393922,2211.925758,3059.524534
58,7058.187439,2212.311414,3051.204202
59,7045.059402,2218.615781,3052.989955
60,7064.050511,2236.156213,3077.816796
61,7140.201467,2270.250064,3138.61973
62,7286.048093,2323.512479,3241.360358
63,7464.106707,2387.74977,3364.106669
64,7624.388748,2452.066042,3477.953251
65,7716.905655,2505.565399,3553.994691
66,7705.96357,2539.751013,3571.321399
67,7613.047435,2555.722322,3541.007084
68,7473.936897,2556.977831,3482.121277
69,7324.411598,2547.016044,3413.733511
70,7192.788984,2529.003197,3350.891382
71,7077.5377,2504.776445,3292.554744
72,6969.664192,2475.840674,3233.661514
73,6860.174904,2443.700772,3169.149609
74,6741.697588,2409.525367,3095.050802
75,6613.345215,2373.138061,3011.772283
76,6475.852063,2334.026199,2920.815097
77,6329.952409,2291.677126,2823.680289
78,6177.149012,2245.828909,2722.077091
79,6022.018559,2197.222495,2618.547476
80,5869.906215,2146.849554,2515.841607
81,5726.15715,2095.701756,2416.709644
82,5594.793725,2044.67799,2323.741586
83,5474.547083,1994.30603,2238.886787
84,5362.825561,1945.02087,2163.934437
85,5257.037496,1897.257504,2100.67373
86,5154.836462,1851.074189,2049.848662
87,5054.856982,1805.022226,2008.022451
88,4955.978815,1757.276179,1970.713121
89,4857.081721,1706.010611,1933.438697
90,4760.491337,1651.462088,1894.73154
91,4682.316816,1602.115179,1865.181369
92,4642.11319,1568.516458,1858.392239
93,4659.435489,1561.212497,1887.968207
94,4745.361319,1586.749241,1960.796632
95,4877.058583,1635.670125,2056.898086
96,5023.217757,1694.517961,2149.576444
97,5152.529317,1749.835556,2212.135581
98,5240.192858,1790.837765,2225.407462
99,5287.444448,1817.427621,2200.336407
100,5302.029271,1832.180202,2155.394828
101,5291.692515,1837.670584,2109.055133
102,5263.950003,1836.551116,2075.998677
103,5225.400113,1831.783227,2055.74259
104,5182.411861,1826.405615,2044.012942
105,5141.354264,1823.456979,2036.535807
106,5107.953798,1825.408335,2030.079389
107,5085.366779,1832.459968,2025.580417
108,5076.106985,1844.244479,2025.017754
109,5082.68819,1860.394471,2030.370262
110,5106.915433,1880.787034,2043.220117
111,5147.758799,1906.277207,2063.562754
112,5203.479632,1937.96452,2090.996924
113,5272.339279,1976.948501,2125.121377
114,5353.588924,2024.397231,2166.387536
115,5450.439111,2081.753003,2218.65751
116,5567.090221,2150.526664,2286.646083
117,5707.742635,2232.22906,2375.068036
118,5874.652799,2326.742718,2485.782669
119,6062.301406,2427.436882,2609.227351
120,6263.225214,2526.052479,2732.983965
121,6469.960978,2614.330433,2844.634397
122,6673.917061,2685.229447,2934.354371
123,6861.988245,2736.579335,3002.69497
124,7019.940916,2767.427689,3052.801115
125,7133.541463,2776.822101,3087.817727
126,7194.272759,2765.149737,3111.132363
127,7216.48363,2738.15606,3127.103113
128,7220.239388,2702.926108,3140.330705
129,7225.605345,2666.544918,3155.415863
130,7247.697059,2634.670811,3175.631667
131,7281.831068,2607.255237,3198.940614
132,7318.374155,2582.822927,3221.977553
133,7347.693103,2559.898613,3241.377334
134,7362.262669,2537.183269,3254.662553
135,7362.989502,2514.082832,3262.906787
136,7352.888227,2490.179479,3268.071356
137,7334.973467,2465.055389,3272.117582
138,7312.257926,2438.589387,3276.83265
139,7287.746634,2411.846882,3283.307199
140,7264.4427,2386.189933,3292.457729
141,7245.349234,2362.980596,3305.200743
142,7232.372883,2343.091754,3321.786564
143,7223.034436,2325.439594,3339.800805
144,7213.758222,2308.451127,3356.162902
145,7200.968566,2290.553366,3367.792293
146,7182.087055,2270.663781,3372.314528
147,7158.524316,2249.661678,3370.179624
148,7132.688235,2228.916823,3362.543712
149,7106.986699,2209.798979,3350.562924
150,7083.444106,2193.6901,3335.154614
151,7062.550902,2182.020895,3316.281022
152,7044.414047,2176.234259,3293.665612
153,7029.140499,2177.773091,3267.031847
154,7017.200186,2186.39143,3236.599609
155,7010.514906,2195.08789,3204.574456
156,7011.369429,2195.172229,3173.658366
157,7022.048521,2177.954205,3146.553318
158,7045.323854,2140.312851,3127.355948
159,7085.914709,2101.4043,3125.741531
160,7149.027274,2085.953964,3152.78
161,7239.867734,2118.687252,3219.541288
162,7359.963887,2214.81284,3331.029575
163,7496.12998,2351.472471,3467.98603
164,7631.501873,2496.291154,3605.086065
165,7749.215426,2616.893897,3717.005097
166,7835.81445,2688.792672,3784.524896
167,7891.474562,2719.047302,3812.852665
168,7919.779327,2722.604571,3813.301964
169,7924.312314,2714.411265,3797.186352
170,7909.06721,2706.626876,3774.094947
171,7879.678186,2700.261719,3746.719095
172,7842.189535,2693.538818,3716.025704
173,7802.645548,2684.681194,3682.981678
174,7765.21291,2672.237444,3648.089495
175,7726.547877,2656.058459,3609.993918
176,7681.429095,2636.320701,3566.875287
177,7624.635212,2613.200636,3516.913936
178,7551.940472,2586.564241,3458.62934
179,7463.101506,2555.035548,3391.897521
180,7358.870539,2516.928106,3316.933639
181,7239.999797,2470.555461,3233.952851
182,7108.075235,2415.237117,3144.219036
183,6968.01772,2354.316407,3053.190947
184,6825.581844,2292.142622,2967.376055
185,6686.522202,2233.065051,2893.281831
186,6553.819523,2179.775823,2834.741872
187,6419.359081,2128.338419,2784.894277
188,6272.252285,2073.159159,2734.203271
189,6101.610544,2008.64436,2673.13308
190,5901.123681,1931.617901,2595.479396
191,5682.795179,1848.573891,2508.363782
192,5463.206932,1768.423998,2422.239268
193,5258.940838,1700.079891,2347.558886
194,5083.581108,1650.16708,2292.141946
195,4938.721219,1616.166453,2253.272884
196,4822.956965,1593.272738,2225.602415
197,4734.884139,1576.680666,2203.781255
198,4672.13259,1562.381314,2183.352415
199,4628.468394,1549.551148,2163.428092
200,4596.691684,1538.162982,2144.012778
201,4569.602591,1528.189628,2125.110963
202,4541.591364,1519.685402,2106.828811
203,4513.408716,1513.030628,2089.679169
204,4487.395473,1508.687134,2074.276554
205,4465.892466,1507.116744,2061.235482
206,4451.267316,1508.920309,2051.406272
207,4445.994826,1515.254766,2046.582441
208,4452.576591,1527.416078,2048.793308
209,4473.514208,1546.700206,2060.068191
210,4511.554431,1574.333517,2082.43004
211,4570.42464,1611.264004,2117.876329
212,4654.097374,1658.370065,2168.398162
213,4766.545171,1716.530099,2235.986643
214,4909.311621,1785.602328,2321.190564
215,5074.224517,1861.364266,2418.789459
216,5250.682707,1938.573249,2522.120549
217,5428.085035,2011.986613,2624.521055
218,5597.344144,2077.154855,2719.8789
219,5755.42786,2132.801112,2804.284812
220,5900.817807,2178.441681,2874.380222
221,6031.995609,2213.592859,2926.80656
222,6147.960197,2238.253632,2959.873111
223,6249.779732,2254.353746,2978.560583
224,6339.039684,2264.305635,2989.517537
225,6417.325523,2270.521735,2999.392537
226,6485.955155,2275.077547,3013.231157
227,6545.176238,2278.70084,3029.667024
228,6594.968866,2281.782447,3045.730777
229,6635.313133,2284.713203,3058.453055
230,6666.516008,2287.601671,3065.673694
231,6690.191947,2289.427324,3068.469313
232,6708.282284,2288.887364,3068.72573
233,6722.728347,2284.678992,3068.32876
234,6735.138242,2275.981553,3068.663016
235,6745.787167,2263.902963,3069.108295
236,6754.617094,2250.033282,3068.54319
237,6761.569994,2235.962568,3065.846295
238,6766.312726,2222.953321,3060.305852
239,6767.411701,2210.957801,3052.848697
240,6763.158215,2199.60071,3044.811315
241,6751.843567,2188.506746,3037.530191
242,6732.468284,2177.255149,3031.876628
243,6706.869812,2165.243307,3026.861201
244,6677.594828,2151.823147,3021.029303
245,6647.190007,2136.346595,3012.926328
246,6617.323916,2118.360798,3001.242664
247,6586.152683,2098.193782,2985.248678
248,6550.954322,2076.368795,2964.359733
249,6509.006852,2053.409084,2937.99119
250,6459.110295,2030.010619,2906.286775
251,6406.152702,2007.560265,2872.303666
252,6356.54413,1987.617608,2839.827408
253,6316.694635,1971.742236,2812.643543
254,6294.049662,1962.569532,2795.242947
255,6300.196211,1967.038065,2794.937833
256,6347.756666,1993.1622,2819.745746
257,6449.353414,2048.956302,2877.684232
258,6609.940548,2138.013264,2972.183579
259,6803.798986,2246.240094,3088.325045
260,6997.541351,2355.12233,3206.602629
261,7157.780267,2446.145506,3307.51033
262,7259.459288,2505.240783,3376.146026
263,7310.845692,2536.121809,3416.023104
264,7328.537687,2546.947857,3435.258829
265,7329.133482,2545.878197,3441.970466
266,7326.021316,2539.962998,3443.027484
267,7319.749552,2531.81601,3440.308171
268,7307.656585,2522.941883,3434.443019
269,7287.080809,2514.845264,3426.062519
270,7255.883691,2508.383958,3415.402487
271,7214.018987,2501.828401,3401.12003
272,7161.963523,2492.802185,3381.477578
273,7100.194129,2478.928902,3354.737561
274,7028.99767,2458.192809,3319.411757
275,6947.901165,2430.020821,3275.009336
276,6856.241674,2394.200514,3221.288818
277,6753.356255,2350.519468,3158.00872
278,6638.749021,2299.431832,3085.57169
279,6512.592311,2244.058039,3006.95689
280,6375.225518,2188.185095,2925.787606
281,6226.988035,2135.600004,2845.68713
282,6070.346839,2088.192392,2768.953012
283,5916.279242,2040.262362,2692.579856
284,5777.890136,1984.212641,2612.236529
285,5668.284417,1912.445953,2523.591896
286,5594.985517,1821.285733,2425.320481
287,5543.191021,1722.738259,2328.119435
288,5492.517054,1632.73052,2245.691565
289,5422.57974,1567.189502,2191.739681
290,5320.196345,1537.134216,2175.062911
291,5200.988703,1533.951758,2184.845672
292,5087.779791,1544.121244,2205.368699
293,5003.392587,1554.121794,2220.912729
294,4964.689043,1553.522445,2219.783664
295,4964.687022,1544.25192,2206.388061
296,4990.443361,1531.328862,2189.157643
297,5029.014899,1519.771915,2176.524132
298,5070.323508,1513.61624,2174.870343
299,5115.75119,1512.963068,2182.383466
300,5169.544984,1516.930145,2195.201782
301,5235.951924,1524.635221,2209.463575
302,5317.469696,1535.484518,2222.776829
303,5409.598576,1550.038167,2238.628339
304,5506.089488,1569.14477,2261.974605
305,5600.693356,1593.652935,2297.772124
306,5688.737767,1624.870448,2349.087874
307,5771.856951,1665.941825,2411.43075
308,5853.2618,1720.470764,2478.420122
309,5936.163208,1792.060964,2543.675365
310,6022.834213,1882.095609,2602.255571
311,6111.796437,1983.07583,2654.978716
312,6200.633651,2085.282241,2704.102495
313,6286.929624,2178.995458,2751.884604
314,6367.909269,2256.136653,2799.580143
315,6439.362073,2315.189216,2844.433826
316,6496.71867,2356.277092,2882.687772
317,6535.409692,2379.524229,2910.584101
318,6552.779008,2385.852179,2926.146096
319,6553.823443,2379.372923,2934.521699
320,6545.453057,2364.996053,2942.640021
321,6534.577912,2347.631157,2957.430168
322,6526.348984,2331.464737,2983.264372
323,6518.880911,2317.790948,3014.287353
324,6508.529242,2307.180853,3042.086954
325,6491.64953,2300.20552,3058.251017
326,6465.874959,2296.976183,3056.943495
327,6433.949248,2295.764751,3042.632779
328,6399.89375,2294.383305,3022.363368
329,6367.729816,2290.643923,3003.179762
330,6340.520551,2282.976116,2990.494769
331,6317.496071,2272.279122,2983.19443
332,6296.928242,2260.069612,2978.533091
333,6277.088933,2247.864256,2973.765102
334,6256.736721,2236.781614,2966.761256
335,6236.577022,2226.347802,2957.858131
336,6217.801965,2215.690826,2948.008755
337,6201.603675,2203.938692,2938.16615
338,6188.957303,2190.470447,2929.119669
339,6179.970092,2175.669304,2921.003966
340,6174.532307,2160.169514,2913.79002
341,6172.534215,2144.605331,2907.448813
342,6175.950865,2129.396484,2901.893498
343,6195.09644,2114.104607,2896.805927
344,6242.369906,2098.076812,2891.810124
345,6330.170227,2080.66021,2886.530115
346,6463.911261,2061.487481,2882.706595
347,6621.066431,2041.333584,2890.546941
348,6772.12405,2021.259046,2922.375197
349,6887.57243,2002.324396,2990.515412
350,6946.167016,1986.489632,3101.388472
351,6959.731768,1979.312637,3237.802634
352,6948.357778,1987.250767,3376.662996
353,6932.136138,2016.761374,3494.874655
354,6926.706376,2071.276229,3574.780299
355,6929.901776,2142.124757,3620.472973
356,6935.104057,2217.610801,3641.483313
357,6935.694939,2286.038201,3647.341955
358,6926.434045,2337.993352,3646.099079
359,6907.592604,2373.192858,3639.883051
360,6880.819747,2393.635878,3629.341782
361,6847.764605,2401.321568,3615.123183
362,6809.570372,2398.486422,3597.52407
363,6765.356501,2388.316273,3575.436875
364,6713.736508,2374.234292,3547.402935
365,6653.323908,2359.663649,3511.963587
366,6583.051192,2347.051693,3468.092584
367,6503.126746,2334.942494,3416.493342
368,6414.077932,2320.904301,3358.301694
369,6316.43211,2302.505363,3294.653471
370,6211.414901,2277.769963,3226.629267
371,6103.044971,2246.546518,3155.088715
372,5996.039244,2209.139478,3080.83621
373,5895.114646,2165.853292,3004.676145
374,5803.331326,2117.144874,2927.494796
375,5717.122331,2064.080994,2850.505965
376,5631.26393,2007.880886,2775.005331
377,5540.532394,1949.763783,2702.288579
378,5441.774027,1891.198437,2634.144525
379,5340.115272,1834.651668,2574.334527
380,5242.752608,1782.839817,2527.113082
381,5156.882512,1738.479221,2496.734684
382,5087.137626,1703.209349,2484.807213
383,5027.895244,1674.362179,2482.352095
384,4970.968821,1648.192821,2477.744141
385,4908.171813,1620.956383,2459.358162
386,4834.378206,1589.94495,2419.274544
387,4756.704104,1556.598519,2364.395968
388,4685.326138,1523.394064,2305.330689
389,4630.420941,1492.808558,2252.686964
390,4599.095056,1466.712924,2214.431076
391,4586.174674,1444.553877,2187.961427
392,4583.415896,1425.172082,2168.034446
393,4582.574822,1407.408201,2149.406562
394,4577.595088,1390.359428,2128.032473
395,4571.170466,1374.149067,2104.659943
396,4568.18226,1359.156955,2081.235004
397,4573.511777,1345.762923,2059.70369
398,4590.313608,1334.445715,2041.782949
399,4614.835495,1326.079701,2028.273396
400,4641.598466,1321.638162,2019.746564
401,4665.12355,1322.094377,2016.773985
402,4682.017537,1328.177895,2019.741887
403,4697.230271,1339.643347,2028.295282
404,4717.797356,1356.001634,2041.893875
405,4750.754398,1376.763657,2059.997374
406,4801.042677,1401.202085,2081.839818
407,4865.226175,1427.636665,2105.752578
408,4937.774548,1454.148911,2129.841361
409,5013.157453,1478.820339,2152.211871
410,5086.703789,1500.522983,2171.911516
411,5157.179428,1521.290961,2191.754513
412,5224.209486,1543.948908,2215.496785
413,5287.419079,1571.321461,2246.894252
414,5346.560742,1605.443966,2288.482083
415,5401.896692,1645.194609,2337.912444
416,5453.816567,1688.662283,2391.616748
417,5502.710005,1733.935883,2446.026409
418,5548.814793,1779.222386,2498.211396
419,5591.761315,1823.201096,2547.795902
420,5631.028107,1864.669398,2595.042675
